PC: 0x0000000080000000, INSTR: 0x08005637, REG x12: 0x0000000008005000
PC: 0x00000000800004d0, INSTR: 0x00181813, REG x16: 0x0000000080036d6a
PC: 0x00000000800004d4, INSTR: 0x26085683, REG x13: 0x0000000000000000, MEM 0x0000000080036fca
PC: 0x00000000800004d8, INSTR: 0x100094b7, REG x9: 0x0000000010009000
PC: 0x00000000800004dc, INSTR: 0x00349493, REG x9: 0x0000000080048000
PC: 0x00000000800004e0, INSTR: 0x81048493, REG x9: 0x0000000080047810
PC: 0x00000000800004e4, INSTR: 0xfd84bf03, REG x30: 0x0000000000000000, MEM 0x00000000800477e8
PC: 0x00000000800004e8, INSTR: 0x02b8d593, REG x11: 0x0000000000000000
PC: 0x00000000800004ec, INSTR: 0x200119b7, REG x19: 0x0000000020011000
PC: 0x00000000800004f0, INSTR: 0x00299993, REG x19: 0x0000000080044000
PC: 0x00000000800004f4, INSTR: 0x91a98993, REG x19: 0x000000008004391a
PC: 0x00000000800004f8, INSTR: 0x6469bc83, REG x25: 0x0000000000000000, MEM 0x0000000080043f60
PC: 0x00000000800004fc, INSTR: 0x00400293, REG x5: 0x0000000000000004
PC: 0x0000000080000500, INSTR: 0x00100c13, REG x24: 0x0000000000000001
PC: 0x0000000080000504, INSTR: 0x0040006f
PC: 0x0000000080000508, INSTR: 0xfff28293, REG x5: 0x0000000000000003
PC: 0x000000008000050c, INSTR: 0xff82fee3
PC: 0x0000000080000508, INSTR: 0xfff28293, REG x5: 0x0000000000000002
PC: 0x000000008000050c, INSTR: 0xff82fee3
PC: 0x0000000080000508, INSTR: 0xfff28293, REG x5: 0x0000000000000001
PC: 0x000000008000050c, INSTR: 0xff82fee3
PC: 0x0000000080000508, INSTR: 0xfff28293, REG x5: 0x0000000000000000
PC: 0x000000008000050c, INSTR: 0xff82fee3
PC: 0x0000000080000510, INSTR: 0x0040006f
PC: 0x0000000080000514, INSTR: 0x00000293, REG x5: 0x0000000000000000
PC: 0x0000000080000518, INSTR: 0x00000b93, REG x23: 0x0000000000000000
PC: 0x000000008000051c, INSTR: 0x0040006f
PC: 0x0000000080000520, INSTR: 0x927c1a97, REG x21: 0x00000000127c1520
PC: 0x0000000080000524, INSTR: 0x014860b3, REG x1: 0x3e29b674833f7d7f
PC: 0x0000000080000528, INSTR: 0x20011537, REG x10: 0x0000000020011000
PC: 0x000000008000052c, INSTR: 0x00251513, REG x10: 0x0000000080044000
PC: 0x0000000080000530, INSTR: 0xa9950513, REG x10: 0x0000000080043a99
PC: 0x0000000080000534, INSTR: 0xb8f53c03, REG x24: 0x0000000000000000, MEM 0x0000000080043628
PC: 0x0000000080000538, INSTR: 0x40020eb7, REG x29: 0x0000000040020000
PC: 0x000000008000053c, INSTR: 0x5a5e8e9b, REG x29: 0x00000000400205a5
PC: 0x0000000080000540, INSTR: 0x001e9e93, REG x29: 0x0000000080040b4a
PC: 0x0000000080000544, INSTR: 0x7dbece83, REG x29: 0x0000000000000000, MEM 0x0000000080041325
PC: 0x0000000080000548, INSTR: 0x000806b7, REG x13: 0x0000000000080000
PC: 0x000000008000054c, INSTR: 0x04f6869b, REG x13: 0x000000000008004f
PC: 0x0000000080000550, INSTR: 0x00c69693, REG x13: 0x000000008004f000
PC: 0x0000000080000554, INSTR: 0xe9168693, REG x13: 0x000000008004ee91
PC: 0x0000000080000558, INSTR: 0x9896bfa3, MEM 0x000000008004e830: 0x0000000080047810
PC: 0x000000008000055c, INSTR: 0x2000bf37, REG x30: 0x000000002000b000
PC: 0x0000000080000560, INSTR: 0x002f1f13, REG x30: 0x000000008002c000
PC: 0x0000000080000564, INSTR: 0x157f0f13, REG x30: 0x000000008002c157
PC: 0x0000000080000568, INSTR: 0x967f5f83, REG x31: 0x0000000000000000, MEM 0x000000008002babe
PC: 0x000000008000056c, INSTR: 0x400216b7, REG x13: 0x0000000040021000
PC: 0x0000000080000570, INSTR: 0x00169693, REG x13: 0x0000000080042000
PC: 0x0000000080000574, INSTR: 0x29268693, REG x13: 0x0000000080042292
PC: 0x0000000080000578, INSTR: 0x3de6b783, REG x15: 0x0000000000000000, MEM 0x0000000080042670
PC: 0x000000008000057c, INSTR: 0x400150b7, REG x1: 0x0000000040015000
PC: 0x0000000080000580, INSTR: 0x7a10809b, REG x1: 0x00000000400157a1
PC: 0x0000000080000584, INSTR: 0x00109093, REG x1: 0x000000008002af42
PC: 0x0000000080000588, INSTR: 0xe560b603, REG x12: 0x0000000000000000, MEM 0x000000008002ad98
PC: 0x000000008000058c, INSTR: 0x002e9533, REG x10: 0x0000000000000000
PC: 0x0000000080000590, INSTR: 0x0181b833, REG x16: 0x0000000000000000
PC: 0x0000000080000594, INSTR: 0x20010fb7, REG x31: 0x0000000020010000
PC: 0x0000000080000598, INSTR: 0x4f9f8f9b, REG x31: 0x00000000200104f9
PC: 0x000000008000059c, INSTR: 0x002f9f93, REG x31: 0x00000000800413e4
PC: 0x00000000800005a0, INSTR: 0xeb4fb983, REG x19: 0x0000000000000000, MEM 0x0000000080041298
PC: 0x00000000800005a4, INSTR: 0x8326a893, REG x17: 0x0000000000000000
PC: 0x00000000800005a8, INSTR: 0x01990ab3, REG x21: 0x0000000000000000
PC: 0x00000000800005ac, INSTR: 0x00080eb7, REG x29: 0x0000000000080000
PC: 0x00000000800005b0, INSTR: 0x021e8e9b, REG x29: 0x0000000000080021
PC: 0x00000000800005b4, INSTR: 0x00ce9e93, REG x29: 0x0000000080021000
PC: 0x00000000800005b8, INSTR: 0x53be8e93, REG x29: 0x000000008002153b
PC: 0x00000000800005bc, INSTR: 0x66debe03, REG x28: 0x0000000000000000, MEM 0x0000000080021ba8
PC: 0x00000000800005c0, INSTR: 0x00128293, REG x5: 0x0000000000000001
PC: 0x00000000800005c4, INSTR: 0x0022db93, REG x23: 0x0000000000000000
PC: 0x00000000800005c8, INSTR: 0xf40b8ce3
PC: 0x0000000080000520, INSTR: 0x927c1a97, REG x21: 0x00000000127c1520
PC: 0x0000000080000524, INSTR: 0x014860b3, REG x1: 0x3e29b674033d105f
PC: 0x0000000080000528, INSTR: 0x20011537, REG x10: 0x0000000020011000
PC: 0x000000008000052c, INSTR: 0x00251513, REG x10: 0x0000000080044000
PC: 0x0000000080000530, INSTR: 0xa9950513, REG x10: 0x0000000080043a99
PC: 0x0000000080000534, INSTR: 0xb8f53c03, REG x24: 0x0000000000000000, MEM 0x0000000080043628
PC: 0x0000000080000538, INSTR: 0x40020eb7, REG x29: 0x0000000040020000
PC: 0x000000008000053c, INSTR: 0x5a5e8e9b, REG x29: 0x00000000400205a5
PC: 0x0000000080000540, INSTR: 0x001e9e93, REG x29: 0x0000000080040b4a
PC: 0x0000000080000544, INSTR: 0x7dbece83, REG x29: 0x0000000000000000, MEM 0x0000000080041325
PC: 0x0000000080000548, INSTR: 0x000806b7, REG x13: 0x0000000000080000
PC: 0x000000008000054c, INSTR: 0x04f6869b, REG x13: 0x000000000008004f
PC: 0x0000000080000550, INSTR: 0x00c69693, REG x13: 0x000000008004f000
PC: 0x0000000080000554, INSTR: 0xe9168693, REG x13: 0x000000008004ee91
PC: 0x0000000080000558, INSTR: 0x9896bfa3, MEM 0x000000008004e830: 0x0000000080047810
PC: 0x000000008000055c, INSTR: 0x2000bf37, REG x30: 0x000000002000b000
PC: 0x0000000080000560, INSTR: 0x002f1f13, REG x30: 0x000000008002c000
PC: 0x0000000080000564, INSTR: 0x157f0f13, REG x30: 0x000000008002c157
PC: 0x0000000080000568, INSTR: 0x967f5f83, REG x31: 0x0000000000000000, MEM 0x000000008002babe
PC: 0x000000008000056c, INSTR: 0x400216b7, REG x13: 0x0000000040021000
PC: 0x0000000080000570, INSTR: 0x00169693, REG x13: 0x0000000080042000
PC: 0x0000000080000574, INSTR: 0x29268693, REG x13: 0x0000000080042292
PC: 0x0000000080000578, INSTR: 0x3de6b783, REG x15: 0x0000000000000000, MEM 0x0000000080042670
PC: 0x000000008000057c, INSTR: 0x400150b7, REG x1: 0x0000000040015000
PC: 0x0000000080000580, INSTR: 0x7a10809b, REG x1: 0x00000000400157a1
PC: 0x0000000080000584, INSTR: 0x00109093, REG x1: 0x000000008002af42
PC: 0x0000000080000588, INSTR: 0xe560b603, REG x12: 0x0000000000000000, MEM 0x000000008002ad98
PC: 0x000000008000058c, INSTR: 0x002e9533, REG x10: 0x0000000000000000
PC: 0x0000000080000590, INSTR: 0x0181b833, REG x16: 0x0000000000000000
PC: 0x0000000080000594, INSTR: 0x20010fb7, REG x31: 0x0000000020010000
PC: 0x0000000080000598, INSTR: 0x4f9f8f9b, REG x31: 0x00000000200104f9
PC: 0x000000008000059c, INSTR: 0x002f9f93, REG x31: 0x00000000800413e4
PC: 0x00000000800005a0, INSTR: 0xeb4fb983, REG x19: 0x0000000000000000, MEM 0x0000000080041298
PC: 0x00000000800005a4, INSTR: 0x8326a893, REG x17: 0x0000000000000000
PC: 0x00000000800005a8, INSTR: 0x01990ab3, REG x21: 0x0000000000000000
PC: 0x00000000800005ac, INSTR: 0x00080eb7, REG x29: 0x0000000000080000
PC: 0x00000000800005b0, INSTR: 0x021e8e9b, REG x29: 0x0000000000080021
PC: 0x00000000800005b4, INSTR: 0x00ce9e93, REG x29: 0x0000000080021000
PC: 0x00000000800005b8, INSTR: 0x53be8e93, REG x29: 0x000000008002153b
PC: 0x00000000800005bc, INSTR: 0x66debe03, REG x28: 0x0000000000000000, MEM 0x0000000080021ba8
PC: 0x00000000800005c0, INSTR: 0x00128293, REG x5: 0x0000000000000002
PC: 0x00000000800005c4, INSTR: 0x0022db93, REG x23: 0x0000000000000000
PC: 0x00000000800005c8, INSTR: 0xf40b8ce3
PC: 0x0000000080000520, INSTR: 0x927c1a97, REG x21: 0x00000000127c1520
PC: 0x0000000080000524, INSTR: 0x014860b3, REG x1: 0x3e29b674033d105f
PC: 0x0000000080000528, INSTR: 0x20011537, REG x10: 0x0000000020011000
PC: 0x000000008000052c, INSTR: 0x00251513, REG x10: 0x0000000080044000
PC: 0x0000000080000530, INSTR: 0xa9950513, REG x10: 0x0000000080043a99
PC: 0x0000000080000534, INSTR: 0xb8f53c03, REG x24: 0x0000000000000000, MEM 0x0000000080043628
PC: 0x0000000080000538, INSTR: 0x40020eb7, REG x29: 0x0000000040020000
PC: 0x000000008000053c, INSTR: 0x5a5e8e9b, REG x29: 0x00000000400205a5
PC: 0x0000000080000540, INSTR: 0x001e9e93, REG x29: 0x0000000080040b4a
PC: 0x0000000080000544, INSTR: 0x7dbece83, REG x29: 0x0000000000000000, MEM 0x0000000080041325
PC: 0x0000000080000548, INSTR: 0x000806b7, REG x13: 0x0000000000080000
PC: 0x000000008000054c, INSTR: 0x04f6869b, REG x13: 0x000000000008004f
PC: 0x0000000080000550, INSTR: 0x00c69693, REG x13: 0x000000008004f000
PC: 0x0000000080000554, INSTR: 0xe9168693, REG x13: 0x000000008004ee91
PC: 0x0000000080000558, INSTR: 0x9896bfa3, MEM 0x000000008004e830: 0x0000000080047810
PC: 0x000000008000055c, INSTR: 0x2000bf37, REG x30: 0x000000002000b000
PC: 0x0000000080000560, INSTR: 0x002f1f13, REG x30: 0x000000008002c000
PC: 0x0000000080000564, INSTR: 0x157f0f13, REG x30: 0x000000008002c157
PC: 0x0000000080000568, INSTR: 0x967f5f83, REG x31: 0x0000000000000000, MEM 0x000000008002babe
PC: 0x000000008000056c, INSTR: 0x400216b7, REG x13: 0x0000000040021000
PC: 0x0000000080000570, INSTR: 0x00169693, REG x13: 0x0000000080042000
PC: 0x0000000080000574, INSTR: 0x29268693, REG x13: 0x0000000080042292
PC: 0x0000000080000578, INSTR: 0x3de6b783, REG x15: 0x0000000000000000, MEM 0x0000000080042670
PC: 0x000000008000057c, INSTR: 0x400150b7, REG x1: 0x0000000040015000
PC: 0x0000000080000580, INSTR: 0x7a10809b, REG x1: 0x00000000400157a1
PC: 0x0000000080000584, INSTR: 0x00109093, REG x1: 0x000000008002af42
PC: 0x0000000080000588, INSTR: 0xe560b603, REG x12: 0x0000000000000000, MEM 0x000000008002ad98
PC: 0x000000008000058c, INSTR: 0x002e9533, REG x10: 0x0000000000000000
PC: 0x0000000080000590, INSTR: 0x0181b833, REG x16: 0x0000000000000000
PC: 0x0000000080000594, INSTR: 0x20010fb7, REG x31: 0x0000000020010000
PC: 0x0000000080000598, INSTR: 0x4f9f8f9b, REG x31: 0x00000000200104f9
PC: 0x000000008000059c, INSTR: 0x002f9f93, REG x31: 0x00000000800413e4
PC: 0x00000000800005a0, INSTR: 0xeb4fb983, REG x19: 0x0000000000000000, MEM 0x0000000080041298
PC: 0x00000000800005a4, INSTR: 0x8326a893, REG x17: 0x0000000000000000
PC: 0x00000000800005a8, INSTR: 0x01990ab3, REG x21: 0x0000000000000000
PC: 0x00000000800005ac, INSTR: 0x00080eb7, REG x29: 0x0000000000080000
PC: 0x00000000800005b0, INSTR: 0x021e8e9b, REG x29: 0x0000000000080021
PC: 0x00000000800005b4, INSTR: 0x00ce9e93, REG x29: 0x0000000080021000
PC: 0x00000000800005b8, INSTR: 0x53be8e93, REG x29: 0x000000008002153b
PC: 0x00000000800005bc, INSTR: 0x66debe03, REG x28: 0x0000000000000000, MEM 0x0000000080021ba8
PC: 0x00000000800005c0, INSTR: 0x00128293, REG x5: 0x0000000000000003
PC: 0x00000000800005c4, INSTR: 0x0022db93, REG x23: 0x0000000000000000
PC: 0x00000000800005c8, INSTR: 0xf40b8ce3
PC: 0x0000000080000520, INSTR: 0x927c1a97, REG x21: 0x00000000127c1520
PC: 0x0000000080000524, INSTR: 0x014860b3, REG x1: 0x3e29b674033d105f
PC: 0x0000000080000528, INSTR: 0x20011537, REG x10: 0x0000000020011000
PC: 0x000000008000052c, INSTR: 0x00251513, REG x10: 0x0000000080044000
PC: 0x0000000080000530, INSTR: 0xa9950513, REG x10: 0x0000000080043a99
PC: 0x0000000080000534, INSTR: 0xb8f53c03, REG x24: 0x0000000000000000, MEM 0x0000000080043628
PC: 0x0000000080000538, INSTR: 0x40020eb7, REG x29: 0x0000000040020000
PC: 0x000000008000053c, INSTR: 0x5a5e8e9b, REG x29: 0x00000000400205a5
PC: 0x0000000080000540, INSTR: 0x001e9e93, REG x29: 0x0000000080040b4a
PC: 0x0000000080000544, INSTR: 0x7dbece83, REG x29: 0x0000000000000000, MEM 0x0000000080041325
PC: 0x0000000080000548, INSTR: 0x000806b7, REG x13: 0x0000000000080000
PC: 0x000000008000054c, INSTR: 0x04f6869b, REG x13: 0x000000000008004f
PC: 0x0000000080000550, INSTR: 0x00c69693, REG x13: 0x000000008004f000
PC: 0x0000000080000554, INSTR: 0xe9168693, REG x13: 0x000000008004ee91
PC: 0x0000000080000558, INSTR: 0x9896bfa3, MEM 0x000000008004e830: 0x0000000080047810
PC: 0x000000008000055c, INSTR: 0x2000bf37, REG x30: 0x000000002000b000
PC: 0x0000000080000560, INSTR: 0x002f1f13, REG x30: 0x000000008002c000
PC: 0x0000000080000564, INSTR: 0x157f0f13, REG x30: 0x000000008002c157
PC: 0x0000000080000568, INSTR: 0x967f5f83, REG x31: 0x0000000000000000, MEM 0x000000008002babe
PC: 0x000000008000056c, INSTR: 0x400216b7, REG x13: 0x0000000040021000
PC: 0x0000000080000570, INSTR: 0x00169693, REG x13: 0x0000000080042000
PC: 0x0000000080000574, INSTR: 0x29268693, REG x13: 0x0000000080042292
PC: 0x0000000080000578, INSTR: 0x3de6b783, REG x15: 0x0000000000000000, MEM 0x0000000080042670
PC: 0x000000008000057c, INSTR: 0x400150b7, REG x1: 0x0000000040015000
PC: 0x0000000080000580, INSTR: 0x7a10809b, REG x1: 0x00000000400157a1
PC: 0x0000000080000584, INSTR: 0x00109093, REG x1: 0x000000008002af42
PC: 0x0000000080000588, INSTR: 0xe560b603, REG x12: 0x0000000000000000, MEM 0x000000008002ad98
PC: 0x000000008000058c, INSTR: 0x002e9533, REG x10: 0x0000000000000000
PC: 0x0000000080000590, INSTR: 0x0181b833, REG x16: 0x0000000000000000
PC: 0x0000000080000594, INSTR: 0x20010fb7, REG x31: 0x0000000020010000
PC: 0x0000000080000598, INSTR: 0x4f9f8f9b, REG x31: 0x00000000200104f9
PC: 0x000000008000059c, INSTR: 0x002f9f93, REG x31: 0x00000000800413e4
PC: 0x00000000800005a0, INSTR: 0xeb4fb983, REG x19: 0x0000000000000000, MEM 0x0000000080041298
PC: 0x00000000800005a4, INSTR: 0x8326a893, REG x17: 0x0000000000000000
PC: 0x00000000800005a8, INSTR: 0x01990ab3, REG x21: 0x0000000000000000
PC: 0x00000000800005ac, INSTR: 0x00080eb7, REG x29: 0x0000000000080000
PC: 0x00000000800005b0, INSTR: 0x021e8e9b, REG x29: 0x0000000000080021
PC: 0x00000000800005b4, INSTR: 0x00ce9e93, REG x29: 0x0000000080021000
PC: 0x00000000800005b8, INSTR: 0x53be8e93, REG x29: 0x000000008002153b
PC: 0x00000000800005bc, INSTR: 0x66debe03, REG x28: 0x0000000000000000, MEM 0x0000000080021ba8
PC: 0x00000000800005c0, INSTR: 0x00128293, REG x5: 0x0000000000000004
PC: 0x00000000800005c4, INSTR: 0x0022db93, REG x23: 0x0000000000000001
PC: 0x00000000800005c8, INSTR: 0xf40b8ce3
PC: 0x00000000800005cc, INSTR: 0x0040006f
PC: 0x00000000800005d0, INSTR: 0x20011837, REG x16: 0x0000000020011000
PC: 0x00000000800005d4, INSTR: 0x00281813, REG x16: 0x0000000080044000
PC: 0x00000000800005d8, INSTR: 0xfaa80813, REG x16: 0x0000000080043faa
PC: 0x00000000800005dc, INSTR: 0x0ee83f03, REG x30: 0x0000000000000000, MEM 0x0000000080044098
PC: 0x00000000800005e0, INSTR: 0x01aea5b3, REG x11: 0x0000000000000000
PC: 0x00000000800005e4, INSTR: 0x417e5d9b, REG x27: 0x0000000000000000
PC: 0x00000000800005e8, INSTR: 0x40f588bb, REG x17: 0x0000000000000000
PC: 0x00000000800005ec, INSTR: 0x020012b7, REG x5: 0x0000000002001000
PC: 0x00000000800005f0, INSTR: 0x00629293, REG x5: 0x0000000080040000
PC: 0x00000000800005f4, INSTR: 0x18028293, REG x5: 0x0000000080040180
PC: 0x00000000800005f8, INSTR: 0x0402b803, REG x16: 0x0000000000000000, MEM 0x00000000800401c0
PC: 0x00000000800005fc, INSTR: 0x000806b7, REG x13: 0x0000000000080000
PC: 0x0000000080000600, INSTR: 0x0216869b, REG x13: 0x0000000000080021
PC: 0x0000000080000604, INSTR: 0x00c69693, REG x13: 0x0000000080021000
PC: 0x0000000080000608, INSTR: 0xb9968693, REG x13: 0x0000000080020b99
PC: 0x000000008000060c, INSTR: 0x45f6bd03, REG x26: 0x0000000000000000, MEM 0x0000000080020ff8
PC: 0x0000000080000610, INSTR: 0x10007ab7, REG x21: 0x0000000010007000
PC: 0x0000000080000614, INSTR: 0x677a8a9b, REG x21: 0x0000000010007677
PC: 0x0000000080000618, INSTR: 0x003a9a93, REG x21: 0x000000008003b3b8
PC: 0x000000008000061c, INSTR: 0x618ab983, REG x19: 0x0000000000000000, MEM 0x000000008003b9d0
PC: 0x0000000080000620, INSTR: 0x10005fb7, REG x31: 0x0000000010005000
PC: 0x0000000080000624, INSTR: 0x003f9f93, REG x31: 0x0000000080028000
PC: 0x0000000080000628, INSTR: 0x9aaf8f93, REG x31: 0x00000000800279aa
PC: 0x000000008000062c, INSTR: 0xd1cf9503, REG x10: 0x0000000000000000, MEM 0x00000000800276c6
PC: 0x0000000080000630, INSTR: 0x47560a13, REG x20: 0x0000000000000475
PC: 0x0000000080000634, INSTR: 0x400172b7, REG x5: 0x0000000040017000
PC: 0x0000000080000638, INSTR: 0x00129293, REG x5: 0x000000008002e000
PC: 0x000000008000063c, INSTR: 0x37a28293, REG x5: 0x000000008002e37a
PC: 0x0000000080000640, INSTR: 0x9962b403, REG x8: 0x0000000000000000, MEM 0x000000008002dd10
PC: 0x0000000080000644, INSTR: 0x08005c37, REG x24: 0x0000000008005000
PC: 0x0000000080000648, INSTR: 0x004c1c13, REG x24: 0x0000000080050000
PC: 0x000000008000064c, INSTR: 0xcb0c0c13, REG x24: 0x000000008004fcb0
PC: 0x0000000080000650, INSTR: 0x084c00a3, MEM 0x000000008004fd31: 0x0000000000000000
PC: 0x0000000080000654, INSTR: 0x405bd99b, REG x19: 0x0000000000000000
PC: 0x0000000080000658, INSTR: 0x010a9fb3, REG x31: 0x000000008003b3b8
PC: 0x000000008000065c, INSTR: 0x400259b7, REG x19: 0x0000000040025000
PC: 0x0000000080000660, INSTR: 0xa8f9899b, REG x19: 0x0000000040024a8f
PC: 0x0000000080000664, INSTR: 0x00199993, REG x19: 0x000000008004951e
PC: 0x0000000080000668, INSTR: 0x5f29b903, REG x18: 0x0000000000000000, MEM 0x0000000080049b10
PC: 0x000000008000066c, INSTR: 0x0069e463
PC: 0x0000000080000674, INSTR: 0x00080637, REG x12: 0x0000000000080000
PC: 0x0000000080000678, INSTR: 0x04f6061b, REG x12: 0x000000000008004f
PC: 0x000000008000067c, INSTR: 0x00c61613, REG x12: 0x000000008004f000
PC: 0x0000000080000680, INSTR: 0xf3360613, REG x12: 0x000000008004ef33
PC: 0x0000000080000684, INSTR: 0xc4362ca3, MEM 0x000000008004eb8c: 0x00000000c535332a
PC: 0x0000000080000688, INSTR: 0x408edfbb, REG x31: 0xffffffff8002153b
PC: 0x000000008000068c, INSTR: 0x000800b7, REG x1: 0x0000000000080000
PC: 0x0000000080000690, INSTR: 0x04d0809b, REG x1: 0x000000000008004d
PC: 0x0000000080000694, INSTR: 0x00c09093, REG x1: 0x000000008004d000
PC: 0x0000000080000698, INSTR: 0x13908093, REG x1: 0x000000008004d139
PC: 0x000000008000069c, INSTR: 0xe170b883, REG x17: 0x0000000000000000, MEM 0x000000008004cf50
PC: 0x00000000800006a0, INSTR: 0x04002237, REG x4: 0x0000000004002000
PC: 0x00000000800006a4, INSTR: 0x37f2021b, REG x4: 0x000000000400237f
PC: 0x00000000800006a8, INSTR: 0x00521213, REG x4: 0x0000000080046fe0
PC: 0x00000000800006ac, INSTR: 0x80d24603, REG x12: 0x0000000000000000, MEM 0x00000000800467ed
PC: 0x00000000800006b0, INSTR: 0x10007537, REG x10: 0x0000000010007000
PC: 0x00000000800006b4, INSTR: 0x00351513, REG x10: 0x0000000080038000
PC: 0x00000000800006b8, INSTR: 0x56e50513, REG x10: 0x000000008003856e
PC: 0x00000000800006bc, INSTR: 0x7ca53583, REG x11: 0x0000000000000000, MEM 0x0000000080038d38
PC: 0x00000000800006c0, INSTR: 0x0040006f
PC: 0x00000000800006c4, INSTR: 0x2000f837, REG x16: 0x000000002000f000
PC: 0x00000000800006c8, INSTR: 0x2938081b, REG x16: 0x000000002000f293
PC: 0x00000000800006cc, INSTR: 0x00281813, REG x16: 0x000000008003ca4c
PC: 0x00000000800006d0, INSTR: 0x3e483183, REG x3: 0x0000000000000000, MEM 0x000000008003ce30
PC: 0x00000000800006d4, INSTR: 0x00125bbb, REG x23: 0x0000000000000040
PC: 0x00000000800006d8, INSTR: 0x200133b7, REG x7: 0x0000000020013000
PC: 0x00000000800006dc, INSTR: 0x33f3839b, REG x7: 0x000000002001333f
PC: 0x00000000800006e0, INSTR: 0x00239393, REG x7: 0x000000008004ccfc
PC: 0x00000000800006e4, INSTR: 0x1be39b83, REG x23: 0x0000000000000000, MEM 0x000000008004ceba
PC: 0x00000000800006e8, INSTR: 0x401b57bb, REG x15: 0xffffffffffffffc0
PC: 0x00000000800006ec, INSTR: 0x2000f3b7, REG x7: 0x000000002000f000
PC: 0x00000000800006f0, INSTR: 0x00239393, REG x7: 0x000000008003c000
PC: 0x00000000800006f4, INSTR: 0xd0b38393, REG x7: 0x000000008003bd0b
PC: 0x00000000800006f8, INSTR: 0x6a53b203, REG x4: 0x0000000000000000, MEM 0x000000008003c3b0
PC: 0x00000000800006fc, INSTR: 0x40021c37, REG x24: 0x0000000040021000
PC: 0x0000000080000700, INSTR: 0x001c1c13, REG x24: 0x0000000080042000
PC: 0x0000000080000704, INSTR: 0x4aac0c13, REG x24: 0x00000000800424aa
PC: 0x0000000080000708, INSTR: 0x396c3a83, REG x21: 0x0000000000000000, MEM 0x0000000080042840
PC: 0x000000008000070c, INSTR: 0x40021eb7, REG x29: 0x0000000040021000
PC: 0x0000000080000710, INSTR: 0x001e9e93, REG x29: 0x0000000080042000
PC: 0x0000000080000714, INSTR: 0x8d8e8e93, REG x29: 0x00000000800418d8
PC: 0x0000000080000718, INSTR: 0x628ebf03, REG x30: 0x0000000000000000, MEM 0x0000000080041f00
PC: 0x000000008000071c, INSTR: 0x01165bb3, REG x23: 0x0000000000000000
PC: 0x0000000080000720, INSTR: 0x00c0581b, REG x16: 0x0000000000000000
PC: 0x0000000080000724, INSTR: 0x0168109b, REG x1: 0x0000000000000000
PC: 0x0000000080000728, INSTR: 0x00080bb7, REG x23: 0x0000000000080000
PC: 0x000000008000072c, INSTR: 0x02fb8b9b, REG x23: 0x000000000008002f
PC: 0x0000000080000730, INSTR: 0x00cb9b93, REG x23: 0x000000008002f000
PC: 0x0000000080000734, INSTR: 0xfe7b8b93, REG x23: 0x000000008002efe7
PC: 0x0000000080000738, INSTR: 0xd01bb303, REG x6: 0x0000000000000000, MEM 0x000000008002ece8
PC: 0x000000008000073c, INSTR: 0x9c5f0393, REG x7: 0xfffffffffffff9c5
PC: 0x0000000080000740, INSTR: 0x00400b13, REG x22: 0x0000000000000004
PC: 0x0000000080000744, INSTR: 0x00000693, REG x13: 0x0000000000000000
PC: 0x0000000080000748, INSTR: 0x0040006f
PC: 0x000000008000074c, INSTR: 0x40018237, REG x4: 0x0000000040018000
PC: 0x0000000080000750, INSTR: 0x88f2021b, REG x4: 0x000000004001788f
PC: 0x0000000080000754, INSTR: 0x00121213, REG x4: 0x000000008002f11e
PC: 0x0000000080000758, INSTR: 0x9f223203, REG x4: 0x0000000000000000, MEM 0x000000008002eb10
PC: 0x000000008000075c, INSTR: 0x08005db7, REG x27: 0x0000000008005000
PC: 0x0000000080000760, INSTR: 0x004d9d93, REG x27: 0x0000000080050000
PC: 0x0000000080000764, INSTR: 0x5b8d8d93, REG x27: 0x00000000800505b8
PC: 0x0000000080000768, INSTR: 0x880dba83, REG x21: 0x0000000000000000, MEM 0x000000008004fe38
PC: 0x000000008000076c, INSTR: 0x2000d837, REG x16: 0x000000002000d000
PC: 0x0000000080000770, INSTR: 0x00281813, REG x16: 0x0000000080034000
PC: 0x0000000080000774, INSTR: 0x56880813, REG x16: 0x0000000080034568
PC: 0x0000000080000778, INSTR: 0x2d083483, REG x9: 0x0000000000000000, MEM 0x0000000080034838
PC: 0x000000008000077c, INSTR: 0x100083b7, REG x7: 0x0000000010008000
PC: 0x0000000080000780, INSTR: 0x5573839b, REG x7: 0x0000000010008557
PC: 0x0000000080000784, INSTR: 0x00339393, REG x7: 0x0000000080042ab8
PC: 0x0000000080000788, INSTR: 0x8f83b603, REG x12: 0x0000000000000000, MEM 0x00000000800423b0
PC: 0x000000008000078c, INSTR: 0x00080eb7, REG x29: 0x0000000000080000
