PC: 0x0000000080000000, INSTR: 0x080052b7, REG x5: 0x0000000008005000
PC: 0x0000000080000980, INSTR: 0x18280813, REG x16: 0x0000000080046182
PC: 0x0000000080000984, INSTR: 0x77680603, REG x12: 0x0000000000000000, MEM 0x00000000800468f8
PC: 0x0000000080000988, INSTR: 0x01e1f933, REG x18: 0x0000000000000000
PC: 0x000000008000098c, INSTR: 0x005875b3, REG x11: 0x0000000080004102
PC: 0x0000000080000990, INSTR: 0x0123fcb3, REG x25: 0x0000000000000000
PC: 0x0000000080000994, INSTR: 0x009b9433, REG x8: 0x0000000000000000
PC: 0x0000000080000998, INSTR: 0x41e085bb, REG x11: 0xfffffffffffd9de4
PC: 0x000000008000099c, INSTR: 0xfffe0e13, REG x28: 0x0000000000000003
PC: 0x00000000800009a0, INSTR: 0xfc6e12e3
PC: 0x0000000080000964, INSTR: 0x016679b3, REG x19: 0x0000000000000000
PC: 0x0000000080000968, INSTR: 0x20011ab7, REG x21: 0x0000000020011000
PC: 0x000000008000096c, INSTR: 0x002a9a93, REG x21: 0x0000000080044000
PC: 0x0000000080000970, INSTR: 0x1a1a8a93, REG x21: 0x00000000800441a1
PC: 0x0000000080000974, INSTR: 0x417a91a3, MEM 0x00000000800445a4: 0x0000000000000000
PC: 0x0000000080000978, INSTR: 0x40023837, REG x16: 0x0000000040023000
PC: 0x000000008000097c, INSTR: 0x00181813, REG x16: 0x0000000080046000
PC: 0x0000000080000980, INSTR: 0x18280813, REG x16: 0x0000000080046182
PC: 0x0000000080000984, INSTR: 0x77680603, REG x12: 0x0000000000000000, MEM 0x00000000800468f8
PC: 0x0000000080000988, INSTR: 0x01e1f933, REG x18: 0x0000000000000000
PC: 0x000000008000098c, INSTR: 0x005875b3, REG x11: 0x0000000080004102
PC: 0x0000000080000990, INSTR: 0x0123fcb3, REG x25: 0x0000000000000000
PC: 0x0000000080000994, INSTR: 0x009b9433, REG x8: 0x0000000000000000
PC: 0x0000000080000998, INSTR: 0x41e085bb, REG x11: 0xfffffffffffd9de4
PC: 0x000000008000099c, INSTR: 0xfffe0e13, REG x28: 0x0000000000000002
PC: 0x00000000800009a0, INSTR: 0xfc6e12e3
PC: 0x0000000080000964, INSTR: 0x016679b3, REG x19: 0x0000000000000000
PC: 0x0000000080000968, INSTR: 0x20011ab7, REG x21: 0x0000000020011000
PC: 0x000000008000096c, INSTR: 0x002a9a93, REG x21: 0x0000000080044000
PC: 0x0000000080000970, INSTR: 0x1a1a8a93, REG x21: 0x00000000800441a1
PC: 0x0000000080000974, INSTR: 0x417a91a3, MEM 0x00000000800445a4: 0x0000000000000000
PC: 0x0000000080000978, INSTR: 0x40023837, REG x16: 0x0000000040023000
PC: 0x000000008000097c, INSTR: 0x00181813, REG x16: 0x0000000080046000
PC: 0x0000000080000980, INSTR: 0x18280813, REG x16: 0x0000000080046182
PC: 0x0000000080000984, INSTR: 0x77680603, REG x12: 0x0000000000000000, MEM 0x00000000800468f8
PC: 0x0000000080000988, INSTR: 0x01e1f933, REG x18: 0x0000000000000000
PC: 0x000000008000098c, INSTR: 0x005875b3, REG x11: 0x0000000080004102
PC: 0x0000000080000990, INSTR: 0x0123fcb3, REG x25: 0x0000000000000000
PC: 0x0000000080000994, INSTR: 0x009b9433, REG x8: 0x0000000000000000
PC: 0x0000000080000998, INSTR: 0x41e085bb, REG x11: 0xfffffffffffd9de4
PC: 0x000000008000099c, INSTR: 0xfffe0e13, REG x28: 0x0000000000000001
PC: 0x00000000800009a0, INSTR: 0xfc6e12e3
PC: 0x0000000080000964, INSTR: 0x016679b3, REG x19: 0x0000000000000000
PC: 0x0000000080000968, INSTR: 0x20011ab7, REG x21: 0x0000000020011000
PC: 0x000000008000096c, INSTR: 0x002a9a93, REG x21: 0x0000000080044000
PC: 0x0000000080000970, INSTR: 0x1a1a8a93, REG x21: 0x00000000800441a1
PC: 0x0000000080000974, INSTR: 0x417a91a3, MEM 0x00000000800445a4: 0x0000000000000000
PC: 0x0000000080000978, INSTR: 0x40023837, REG x16: 0x0000000040023000
PC: 0x000000008000097c, INSTR: 0x00181813, REG x16: 0x0000000080046000
PC: 0x0000000080000980, INSTR: 0x18280813, REG x16: 0x0000000080046182
PC: 0x0000000080000984, INSTR: 0x77680603, REG x12: 0x0000000000000000, MEM 0x00000000800468f8
PC: 0x0000000080000988, INSTR: 0x01e1f933, REG x18: 0x0000000000000000
PC: 0x000000008000098c, INSTR: 0x005875b3, REG x11: 0x0000000080004102
PC: 0x0000000080000990, INSTR: 0x0123fcb3, REG x25: 0x0000000000000000
PC: 0x0000000080000994, INSTR: 0x009b9433, REG x8: 0x0000000000000000
PC: 0x0000000080000998, INSTR: 0x41e085bb, REG x11: 0xfffffffffffd9de4
PC: 0x000000008000099c, INSTR: 0xfffe0e13, REG x28: 0x0000000000000000
PC: 0x00000000800009a0, INSTR: 0xfc6e12e3
PC: 0x00000000800009a4, INSTR: 0x0040006f
PC: 0x00000000800009a8, INSTR: 0x00000e13, REG x28: 0x0000000000000000
PC: 0x00000000800009ac, INSTR: 0x00400a13, REG x20: 0x0000000000000004
PC: 0x00000000800009b0, INSTR: 0x0040006f
PC: 0x00000000800009b4, INSTR: 0x0025f733, REG x14: 0x0000000080049d00
PC: 0x00000000800009b8, INSTR: 0x001df4b3, REG x9: 0x0000000080000934
PC: 0x00000000800009bc, INSTR: 0x41b60233, REG x4: 0xffffffff7ffff6cc
PC: 0x00000000800009c0, INSTR: 0x002481bb, REG x3: 0x0000000000050834
PC: 0x00000000800009c4, INSTR: 0x001f7933, REG x18: 0x0000000080000910
PC: 0x00000000800009c8, INSTR: 0x01a17f33, REG x30: 0x0000000000000000
PC: 0x00000000800009cc, INSTR: 0x001e0e13, REG x28: 0x0000000000000001
PC: 0x00000000800009d0, INSTR: 0xff4e42e3
PC: 0x00000000800009b4, INSTR: 0x0025f733, REG x14: 0x0000000080049d00
PC: 0x00000000800009b8, INSTR: 0x001df4b3, REG x9: 0x0000000080000934
PC: 0x00000000800009bc, INSTR: 0x41b60233, REG x4: 0xffffffff7ffff6cc
PC: 0x00000000800009c0, INSTR: 0x002481bb, REG x3: 0x0000000000050834
PC: 0x00000000800009c4, INSTR: 0x001f7933, REG x18: 0x0000000000000000
PC: 0x00000000800009c8, INSTR: 0x01a17f33, REG x30: 0x0000000000000000
PC: 0x00000000800009cc, INSTR: 0x001e0e13, REG x28: 0x0000000000000002
PC: 0x00000000800009d0, INSTR: 0xff4e42e3
PC: 0x00000000800009b4, INSTR: 0x0025f733, REG x14: 0x0000000080049d00
PC: 0x00000000800009b8, INSTR: 0x001df4b3, REG x9: 0x0000000080000934
PC: 0x00000000800009bc, INSTR: 0x41b60233, REG x4: 0xffffffff7ffff6cc
PC: 0x00000000800009c0, INSTR: 0x002481bb, REG x3: 0x0000000000050834
PC: 0x00000000800009c4, INSTR: 0x001f7933, REG x18: 0x0000000000000000
PC: 0x00000000800009c8, INSTR: 0x01a17f33, REG x30: 0x0000000000000000
PC: 0x00000000800009cc, INSTR: 0x001e0e13, REG x28: 0x0000000000000003
PC: 0x00000000800009d0, INSTR: 0xff4e42e3
PC: 0x00000000800009b4, INSTR: 0x0025f733, REG x14: 0x0000000080049d00
PC: 0x00000000800009b8, INSTR: 0x001df4b3, REG x9: 0x0000000080000934
PC: 0x00000000800009bc, INSTR: 0x41b60233, REG x4: 0xffffffff7ffff6cc
PC: 0x00000000800009c0, INSTR: 0x002481bb, REG x3: 0x0000000000050834
PC: 0x00000000800009c4, INSTR: 0x001f7933, REG x18: 0x0000000000000000
PC: 0x00000000800009c8, INSTR: 0x01a17f33, REG x30: 0x0000000000000000
PC: 0x00000000800009cc, INSTR: 0x001e0e13, REG x28: 0x0000000000000004
PC: 0x00000000800009d0, INSTR: 0xff4e42e3
PC: 0x00000000800009d4, INSTR: 0x0040006f
PC: 0x00000000800009d8, INSTR: 0x01e3fab3, REG x21: 0x0000000000000000
PC: 0x00000000800009dc, INSTR: 0x01cbfe33, REG x28: 0x0000000000000000
PC: 0x00000000800009e0, INSTR: 0x015bf933, REG x18: 0x0000000000000000
PC: 0x00000000800009e4, INSTR: 0x007c7db3, REG x27: 0x0000000000000000
PC: 0x00000000800009e8, INSTR: 0x83bdf6b7, REG x13: 0xffffffff83bdf000
PC: 0x00000000800009ec, INSTR: 0x00ba7e33, REG x28: 0x0000000000000004
PC: 0x00000000800009f0, INSTR: 0x01a9fd33, REG x26: 0x0000000000000000
PC: 0x00000000800009f4, INSTR: 0x000809b7, REG x19: 0x0000000000080000
PC: 0x00000000800009f8, INSTR: 0x02d9899b, REG x19: 0x000000000008002d
PC: 0x00000000800009fc, INSTR: 0x00c99993, REG x19: 0x000000008002d000
PC: 0x0000000080000a00, INSTR: 0x5d998993, REG x19: 0x000000008002d5d9
PC: 0x0000000080000a04, INSTR: 0x37a98d23, MEM 0x000000008002d953: 0x0000000000000000
PC: 0x0000000080000a08, INSTR: 0x00b7f9b3, REG x19: 0x0000000080001000
PC: 0x0000000080000a0c, INSTR: 0x0184d463
PC: 0x0000000080000a14, INSTR: 0x019ffc33, REG x24: 0x0000000000000000
PC: 0x0000000080000a18, INSTR: 0x005df533, REG x10: 0x0000000000000000
PC: 0x0000000080000a1c, INSTR: 0x00000c17, REG x24: 0x0000000080000a1c
PC: 0x0000000080000a20, INSTR: 0x768c0c13, REG x24: 0x0000000080001184
PC: 0x0000000080000a24, INSTR: 0x000c00e7, REG x1: 0x0000000080000a28
PC: 0x0000000080001184, INSTR: 0xff010113, REG x2: 0x000000008004fef0
PC: 0x0000000080001188, INSTR: 0x01013023, MEM 0x000000008004fef0: 0x0000000080046182
PC: 0x000000008000118c, INSTR: 0xff010113, REG x2: 0x000000008004fee0
PC: 0x0000000080001190, INSTR: 0x00413023, MEM 0x000000008004fee0: 0xffffffff7ffff6cc
PC: 0x0000000080001194, INSTR: 0xff010113, REG x2: 0x000000008004fed0
PC: 0x0000000080001198, INSTR: 0x01913023, MEM 0x000000008004fed0: 0x0000000000000000
PC: 0x000000008000119c, INSTR: 0xff010113, REG x2: 0x000000008004fec0
PC: 0x00000000800011a0, INSTR: 0x01413023, MEM 0x000000008004fec0: 0x0000000000000004
PC: 0x00000000800011a4, INSTR: 0xff010113, REG x2: 0x000000008004feb0
PC: 0x00000000800011a8, INSTR: 0x00113023, MEM 0x000000008004feb0: 0x0000000080000a28
PC: 0x00000000800011ac, INSTR: 0xff010113, REG x2: 0x000000008004fea0
PC: 0x00000000800011b0, INSTR: 0x01613023, MEM 0x000000008004fea0: 0x0000000080024b77
PC: 0x00000000800011b4, INSTR: 0xff010113, REG x2: 0x000000008004fe90
PC: 0x00000000800011b8, INSTR: 0x00a13023, MEM 0x000000008004fe90: 0x0000000000000000
PC: 0x00000000800011bc, INSTR: 0xff010113, REG x2: 0x000000008004fe80
PC: 0x00000000800011c0, INSTR: 0x01813023, MEM 0x000000008004fe80: 0x0000000080001184
PC: 0x00000000800011c4, INSTR: 0xff010113, REG x2: 0x000000008004fe70
PC: 0x00000000800011c8, INSTR: 0x00713023, MEM 0x000000008004fe70: 0x0000000000000000
PC: 0x00000000800011cc, INSTR: 0xff010113, REG x2: 0x000000008004fe60
PC: 0x00000000800011d0, INSTR: 0x00e13023, MEM 0x000000008004fe60: 0x0000000080049d00
PC: 0x00000000800011d4, INSTR: 0xc9190c17, REG x24: 0x00000000491911d4
PC: 0x00000000800011d8, INSTR: 0x01e17733, REG x14: 0x0000000000000000
PC: 0x00000000800011dc, INSTR: 0x00b883bb, REG x7: 0xfffffffffffd9de4
PC: 0x00000000800011e0, INSTR: 0x4001fa37, REG x20: 0x000000004001f000
PC: 0x00000000800011e4, INSTR: 0x691a0a1b, REG x20: 0x000000004001f691
PC: 0x00000000800011e8, INSTR: 0x001a1a13, REG x20: 0x000000008003ed22
PC: 0x00000000800011ec, INSTR: 0x8eea3b03, REG x22: 0x0000000000000000, MEM 0x000000008003e610
PC: 0x00000000800011f0, INSTR: 0x01ba7cb3, REG x25: 0x0000000000000000
PC: 0x00000000800011f4, INSTR: 0x017e7233, REG x4: 0x0000000000000000
PC: 0x00000000800011f8, INSTR: 0x04002837, REG x16: 0x0000000004002000
PC: 0x00000000800011fc, INSTR: 0x5938081b, REG x16: 0x0000000004002593
PC: 0x0000000080001200, INSTR: 0x00581813, REG x16: 0x000000008004b260
PC: 0x0000000080001204, INSTR: 0xe5781023, MEM 0x000000008004b0a0: 0x0000000000000000
PC: 0x0000000080001208, INSTR: 0x00c89733, REG x14: 0x0000000000000000
PC: 0x000000008000120c, INSTR: 0x00b7109b, REG x1: 0x0000000000000000
PC: 0x0000000080001210, INSTR: 0x01aaf533, REG x10: 0x0000000000000000
PC: 0x0000000080001214, INSTR: 0x00013703, REG x14: 0x0000000080049d00, MEM 0x000000008004fe60
PC: 0x0000000080001218, INSTR: 0x01010113, REG x2: 0x000000008004fe70
PC: 0x000000008000121c, INSTR: 0x00013383, REG x7: 0x0000000000000000, MEM 0x000000008004fe70
PC: 0x0000000080001220, INSTR: 0x01010113, REG x2: 0x000000008004fe80
PC: 0x0000000080001224, INSTR: 0x00013c03, REG x24: 0x0000000080001184, MEM 0x000000008004fe80
PC: 0x0000000080001228, INSTR: 0x01010113, REG x2: 0x000000008004fe90
PC: 0x000000008000122c, INSTR: 0x00013503, REG x10: 0x0000000000000000, MEM 0x000000008004fe90
PC: 0x0000000080001230, INSTR: 0x01010113, REG x2: 0x000000008004fea0
PC: 0x0000000080001234, INSTR: 0x00013b03, REG x22: 0x0000000080024b77, MEM 0x000000008004fea0
PC: 0x0000000080001238, INSTR: 0x01010113, REG x2: 0x000000008004feb0
PC: 0x000000008000123c, INSTR: 0x00013083, REG x1: 0x0000000080000a28, MEM 0x000000008004feb0
PC: 0x0000000080001240, INSTR: 0x01010113, REG x2: 0x000000008004fec0
PC: 0x0000000080001244, INSTR: 0x00013a03, REG x20: 0x0000000000000004, MEM 0x000000008004fec0
PC: 0x0000000080001248, INSTR: 0x01010113, REG x2: 0x000000008004fed0
PC: 0x000000008000124c, INSTR: 0x00013c83, REG x25: 0x0000000000000000, MEM 0x000000008004fed0
PC: 0x0000000080001250, INSTR: 0x01010113, REG x2: 0x000000008004fee0
PC: 0x0000000080001254, INSTR: 0x00013203, REG x4: 0xffffffff7ffff6cc, MEM 0x000000008004fee0
PC: 0x0000000080001258, INSTR: 0x01010113, REG x2: 0x000000008004fef0
PC: 0x000000008000125c, INSTR: 0x00013803, REG x16: 0x0000000080046182, MEM 0x000000008004fef0
PC: 0x0000000080001260, INSTR: 0x01010113, REG x2: 0x000000008004ff00
PC: 0x0000000080001264, INSTR: 0x00008067
PC: 0x0000000080000a28, INSTR: 0x00254b33, REG x22: 0x000000008004ff00
PC: 0x0000000080000a2c, INSTR: 0x41865cbb, REG x25: 0x0000000000000000
PC: 0x0000000080000a30, INSTR: 0x01c07033
PC: 0x0000000080000a34, INSTR: 0x40f357bb, REG x15: 0x0000000000000000
PC: 0x0000000080000a38, INSTR: 0x400278b7, REG x17: 0x0000000040027000
PC: 0x0000000080000a3c, INSTR: 0x00189893, REG x17: 0x000000008004e000
PC: 0x0000000080000a40, INSTR: 0xc1e88893, REG x17: 0x000000008004dc1e
PC: 0x0000000080000a44, INSTR: 0xcf68e983, REG x19: 0x0000000000000000, MEM 0x000000008004d914
PC: 0x0000000080000a48, INSTR: 0x01d0f833, REG x16: 0x0000000000000000
PC: 0x0000000080000a4c, INSTR: 0x01cc76b3, REG x13: 0x0000000000000004
PC: 0x0000000080000a50, INSTR: 0x64823e13, REG x28: 0x0000000000000000
PC: 0x0000000080000a54, INSTR: 0x15fe021b, REG x4: 0x000000000000015f
PC: 0x0000000080000a58, INSTR: 0x00907c33, REG x24: 0x0000000000000000
PC: 0x0000000080000a5c, INSTR: 0xbc5e3813, REG x16: 0x0000000000000001
PC: 0x0000000080000a60, INSTR: 0xad9ff06f
PC: 0x0000000080000538, INSTR: 0x00ebfb33, REG x22: 0x0000000000000000
PC: 0x000000008000053c, INSTR: 0x0136f633, REG x12: 0x0000000000000000
PC: 0x0000000080000540, INSTR: 0x00daf233, REG x4: 0x0000000000000000
PC: 0x0000000080000544, INSTR: 0x00d0f433, REG x8: 0x0000000000000000
PC: 0x0000000080000548, INSTR: 0x40995933, REG x18: 0x0000000000000000
PC: 0x000000008000054c, INSTR: 0x00adf0b3, REG x1: 0x0000000000000000
PC: 0x0000000080000550, INSTR: 0x0005f0b3, REG x1: 0x0000000000000000
PC: 0x0000000080000554, INSTR: 0x0158f9b3, REG x19: 0x0000000000000000
PC: 0x0000000080000558, INSTR: 0xfedeed93, REG x27: 0xffffffffffffffed
PC: 0x000000008000055c, INSTR: 0x2000bcb7, REG x25: 0x000000002000b000
PC: 0x0000000080000560, INSTR: 0x002c9c93, REG x25: 0x000000008002c000
PC: 0x0000000080000564, INSTR: 0x1c8c8c93, REG x25: 0x000000008002c1c8
PC: 0x0000000080000568, INSTR: 0xabac84a3, MEM 0x000000008002bc71: 0x0000000000000000
PC: 0x000000008000056c, INSTR: 0x01f2ff33, REG x30: 0x0000000000000000
PC: 0x0000000080000570, INSTR: 0x00e27c33, REG x24: 0x0000000000000000
PC: 0x0000000080000574, INSTR: 0x200148b7, REG x17: 0x0000000020014000
PC: 0x0000000080000578, INSTR: 0xc558889b, REG x17: 0x0000000020013c55
PC: 0x000000008000057c, INSTR: 0x00289893, REG x17: 0x000000008004f154
PC: 0x0000000080000580, INSTR: 0xcca8d283, REG x5: 0x0000000000000000, MEM 0x000000008004ee1e
PC: 0x0000000080000584, INSTR: 0x00827c33, REG x24: 0x0000000000000000
PC: 0x0000000080000588, INSTR: 0x00000593, REG x11: 0x0000000000000000
PC: 0x000000008000058c, INSTR: 0x00400813, REG x16: 0x0000000000000004
PC: 0x0000000080000590, INSTR: 0x0040006f
PC: 0x0000000080000594, INSTR: 0x0056fe33, REG x28: 0x0000000000000000
PC: 0x0000000080000598, INSTR: 0x0142ffb3, REG x31: 0x0000000000000000
PC: 0x000000008000059c, INSTR: 0x00242d33, REG x26: 0x0000000000000001
PC: 0x00000000800005a0, INSTR: 0x40e8da9b, REG x21: 0xfffffffffffe0013
PC: 0x00000000800005a4, INSTR: 0x20009737, REG x14: 0x0000000020009000
PC: 0x00000000800005a8, INSTR: 0x00271713, REG x14: 0x0000000080024000
PC: 0x00000000800005ac, INSTR: 0x8bd70713, REG x14: 0x00000000800238bd
PC: 0x00000000800005b0, INSTR: 0x929739a3, MEM 0x00000000800231f0: 0x0000000080000934
PC: 0x00000000800005b4, INSTR: 0x00158593, REG x11: 0x0000000000000001
PC: 0x00000000800005b8, INSTR: 0xfd05eee3
PC: 0x0000000080000594, INSTR: 0x0056fe33, REG x28: 0x0000000000000000
PC: 0x0000000080000598, INSTR: 0x0142ffb3, REG x31: 0x0000000000000000
PC: 0x000000008000059c, INSTR: 0x00242d33, REG x26: 0x0000000000000001
PC: 0x00000000800005a0, INSTR: 0x40e8da9b, REG x21: 0xfffffffffffe0013
PC: 0x00000000800005a4, INSTR: 0x20009737, REG x14: 0x0000000020009000
PC: 0x00000000800005a8, INSTR: 0x00271713, REG x14: 0x0000000080024000
PC: 0x00000000800005ac, INSTR: 0x8bd70713, REG x14: 0x00000000800238bd
PC: 0x00000000800005b0, INSTR: 0x929739a3, MEM 0x00000000800231f0: 0x0000000080000934
PC: 0x00000000800005b4, INSTR: 0x00158593, REG x11: 0x0000000000000002
PC: 0x00000000800005b8, INSTR: 0xfd05eee3
PC: 0x0000000080000594, INSTR: 0x0056fe33, REG x28: 0x0000000000000000
PC: 0x0000000080000598, INSTR: 0x0142ffb3, REG x31: 0x0000000000000000
PC: 0x000000008000059c, INSTR: 0x00242d33, REG x26: 0x0000000000000001
PC: 0x00000000800005a0, INSTR: 0x40e8da9b, REG x21: 0xfffffffffffe0013
PC: 0x00000000800005a4, INSTR: 0x20009737, REG x14: 0x0000000020009000
PC: 0x00000000800005a8, INSTR: 0x00271713, REG x14: 0x0000000080024000
PC: 0x00000000800005ac, INSTR: 0x8bd70713, REG x14: 0x00000000800238bd
PC: 0x00000000800005b0, INSTR: 0x929739a3, MEM 0x00000000800231f0: 0x0000000080000934
PC: 0x00000000800005b4, INSTR: 0x00158593, REG x11: 0x0000000000000003
PC: 0x00000000800005b8, INSTR: 0xfd05eee3
PC: 0x0000000080000594, INSTR: 0x0056fe33, REG x28: 0x0000000000000000
PC: 0x0000000080000598, INSTR: 0x0142ffb3, REG x31: 0x0000000000000000
PC: 0x000000008000059c, INSTR: 0x00242d33, REG x26: 0x0000000000000001
PC: 0x00000000800005a0, INSTR: 0x40e8da9b, REG x21: 0xfffffffffffe0013
PC: 0x00000000800005a4, INSTR: 0x20009737, REG x14: 0x0000000020009000
PC: 0x00000000800005a8, INSTR: 0x00271713, REG x14: 0x0000000080024000
PC: 0x00000000800005ac, INSTR: 0x8bd70713, REG x14: 0x00000000800238bd
PC: 0x00000000800005b0, INSTR: 0x929739a3, MEM 0x00000000800231f0: 0x0000000080000934
PC: 0x00000000800005b4, INSTR: 0x00158593, REG x11: 0x0000000000000004
PC: 0x00000000800005b8, INSTR: 0xfd05eee3
PC: 0x00000000800005bc, INSTR: 0x0040006f
PC: 0x00000000800005c0, INSTR: 0x5d497693, REG x13: 0x0000000000000000
PC: 0x00000000800005c4, INSTR: 0x00f875b3, REG x11: 0x0000000000000000
PC: 0x00000000800005c8, INSTR: 0x018c7ab3, REG x21: 0x0000000000000000
PC: 0x00000000800005cc, INSTR: 0x40e3043b, REG x8: 0x000000007ffdc743
PC: 0x00000000800005d0, INSTR: 0x0125f533, REG x10: 0x0000000000000000
PC: 0x00000000800005d4, INSTR: 0x0029feb3, REG x29: 0x0000000000000000
PC: 0x00000000800005d8, INSTR: 0xe7886017
PC: 0x00000000800005dc, INSTR: 0x005a0d3b, REG x26: 0x0000000000000004
PC: 0x00000000800005e0, INSTR: 0x00f43fb3, REG x31: 0x0000000000000000
PC: 0x00000000800005e4, INSTR: 0x00d0fc33, REG x24: 0x0000000000000000
PC: 0x00000000800005e8, INSTR: 0x01aa95bb, REG x11: 0x0000000000000000
PC: 0x00000000800005ec, INSTR: 0x00ecf3b3, REG x7: 0x0000000080020088
PC: 0x00000000800005f0, INSTR: 0x4001e7b7, REG x15: 0x000000004001e000
PC: 0x00000000800005f4, INSTR: 0xbfd7879b, REG x15: 0x000000004001dbfd
PC: 0x00000000800005f8, INSTR: 0x00179793, REG x15: 0x000000008003b7fa
PC: 0x00000000800005fc, INSTR: 0xb3a7d503, REG x10: 0x0000000000000000, MEM 0x000000008003b334
PC: 0x0000000080000600, INSTR: 0x01417933, REG x18: 0x0000000000000000
PC: 0x0000000080000604, INSTR: 0x00000313, REG x6: 0x0000000000000000
PC: 0x0000000080000608, INSTR: 0x00000b13, REG x22: 0x0000000000000000
PC: 0x000000008000060c, INSTR: 0x0040006f
PC: 0x0000000080000610, INSTR: 0x00987a33, REG x20: 0x0000000000000004
PC: 0x0000000080000614, INSTR: 0x0084bbb3, REG x23: 0x0000000000000000
PC: 0x0000000080000618, INSTR: 0x01f776b3, REG x13: 0x0000000000000000
PC: 0x000000008000061c, INSTR: 0x00917233, REG x4: 0x0000000080000900
PC: 0x0000000080000620, INSTR: 0x00080537, REG x10: 0x0000000000080000
PC: 0x0000000080000624, INSTR: 0x0275051b, REG x10: 0x0000000000080027
PC: 0x0000000080000628, INSTR: 0x00c51513, REG x10: 0x0000000080027000
PC: 0x000000008000062c, INSTR: 0xa0750513, REG x10: 0x0000000080026a07
PC: 0x0000000080000630, INSTR: 0xabe530a3, MEM 0x00000000800264a8: 0x0000000000000000
PC: 0x0000000080000634, INSTR: 0x2000be37, REG x28: 0x000000002000b000
PC: 0x0000000080000638, INSTR: 0x002e1e13, REG x28: 0x000000008002c000
PC: 0x000000008000063c, INSTR: 0x729e0e13, REG x28: 0x000000008002c729
PC: 0x0000000080000640, INSTR: 0xaa0e0e23, MEM 0x000000008002c1e5: 0x0000000000000000
PC: 0x0000000080000644, INSTR: 0x011e7fb3, REG x31: 0x000000008000c100
PC: 0x0000000080000648, INSTR: 0x01eb7c33, REG x24: 0x0000000000000000
PC: 0x000000008000064c, INSTR: 0x011d003b
PC: 0x0000000080000650, INSTR: 0x011b78b3, REG x17: 0x0000000000000000
PC: 0x0000000080000654, INSTR: 0x00a371b3, REG x3: 0x0000000000000000
PC: 0x0000000080000658, INSTR: 0x01d0f4b3, REG x9: 0x0000000000000000
PC: 0x000000008000065c, INSTR: 0x005af2b3, REG x5: 0x0000000000000000
PC: 0x0000000080000660, INSTR: 0x00130313, REG x6: 0x0000000000000001
PC: 0x0000000080000664, INSTR: 0x00235b13, REG x22: 0x0000000000000000
PC: 0x0000000080000668, INSTR: 0xfa0b04e3
PC: 0x0000000080000610, INSTR: 0x00987a33, REG x20: 0x0000000000000000
PC: 0x0000000080000614, INSTR: 0x0084bbb3, REG x23: 0x0000000000000001
PC: 0x0000000080000618, INSTR: 0x01f776b3, REG x13: 0x0000000080000000
PC: 0x000000008000061c, INSTR: 0x00917233, REG x4: 0x0000000000000000
PC: 0x0000000080000620, INSTR: 0x00080537, REG x10: 0x0000000000080000
PC: 0x0000000080000624, INSTR: 0x0275051b, REG x10: 0x0000000000080027
PC: 0x0000000080000628, INSTR: 0x00c51513, REG x10: 0x0000000080027000
PC: 0x000000008000062c, INSTR: 0xa0750513, REG x10: 0x0000000080026a07
PC: 0x0000000080000630, INSTR: 0xabe530a3, MEM 0x00000000800264a8: 0x0000000000000000
PC: 0x0000000080000634, INSTR: 0x2000be37, REG x28: 0x000000002000b000
PC: 0x0000000080000638, INSTR: 0x002e1e13, REG x28: 0x000000008002c000
PC: 0x000000008000063c, INSTR: 0x729e0e13, REG x28: 0x000000008002c729
PC: 0x0000000080000640, INSTR: 0xaa0e0e23, MEM 0x000000008002c1e5: 0x0000000000000000
PC: 0x0000000080000644, INSTR: 0x011e7fb3, REG x31: 0x0000000000000000
PC: 0x0000000080000648, INSTR: 0x01eb7c33, REG x24: 0x0000000000000000
PC: 0x000000008000064c, INSTR: 0x011d003b
PC: 0x0000000080000650, INSTR: 0x011b78b3, REG x17: 0x0000000000000000
PC: 0x0000000080000654, INSTR: 0x00a371b3, REG x3: 0x0000000000000001
PC: 0x0000000080000658, INSTR: 0x01d0f4b3, REG x9: 0x0000000000000000
PC: 0x000000008000065c, INSTR: 0x005af2b3, REG x5: 0x0000000000000000
PC: 0x0000000080000660, INSTR: 0x00130313, REG x6: 0x0000000000000002
PC: 0x0000000080000664, INSTR: 0x00235b13, REG x22: 0x0000000000000000
PC: 0x0000000080000668, INSTR: 0xfa0b04e3
PC: 0x0000000080000610, INSTR: 0x00987a33, REG x20: 0x0000000000000000
PC: 0x0000000080000614, INSTR: 0x0084bbb3, REG x23: 0x0000000000000001
PC: 0x0000000080000618, INSTR: 0x01f776b3, REG x13: 0x0000000000000000
PC: 0x000000008000061c, INSTR: 0x00917233, REG x4: 0x0000000000000000
PC: 0x0000000080000620, INSTR: 0x00080537, REG x10: 0x0000000000080000
PC: 0x0000000080000624, INSTR: 0x0275051b, REG x10: 0x0000000000080027
PC: 0x0000000080000628, INSTR: 0x00c51513, REG x10: 0x0000000080027000
PC: 0x000000008000062c, INSTR: 0xa0750513, REG x10: 0x0000000080026a07
PC: 0x0000000080000630, INSTR: 0xabe530a3, MEM 0x00000000800264a8: 0x0000000000000000
PC: 0x0000000080000634, INSTR: 0x2000be37, REG x28: 0x000000002000b000
PC: 0x0000000080000638, INSTR: 0x002e1e13, REG x28: 0x000000008002c000
PC: 0x000000008000063c, INSTR: 0x729e0e13, REG x28: 0x000000008002c729
