PC: 0x0000000080000000, INSTR: 0x080056b7, REG x13: 0x0000000008005000
PC: 0x0000000080000768, INSTR: 0x004eadb3, REG x27: 0x0000000000000000
PC: 0x000000008000076c, INSTR: 0x41825233, REG x4: 0xffffffffffffffff
PC: 0x0000000080000770, INSTR: 0x63383a13, REG x20: 0x0000000000000000
PC: 0x0000000080000774, INSTR: 0x40027a37, REG x20: 0x0000000040027000
PC: 0x0000000080000778, INSTR: 0x66fa0a1b, REG x20: 0x000000004002766f
PC: 0x000000008000077c, INSTR: 0x001a1a13, REG x20: 0x000000008004ecde
PC: 0x0000000080000780, INSTR: 0x04da0d23, MEM 0x000000008004ed38: 0x0000000000000000
PC: 0x0000000080000784, INSTR: 0x41dd5433, REG x8: 0x0000000080048dc7
PC: 0x0000000080000788, INSTR: 0x40e5d6b3, REG x13: 0x0000000000000000
PC: 0x000000008000078c, INSTR: 0x40ffdcb3, REG x25: 0x00000000000000e5
PC: 0x0000000080000790, INSTR: 0x4148d0b3, REG x1: 0x0000000000000000
PC: 0x0000000080000794, INSTR: 0x017f05bb, REG x11: 0x0000000000000000
PC: 0x0000000080000798, INSTR: 0x402a5933, REG x18: 0x000000008004ecde
PC: 0x000000008000079c, INSTR: 0xf6579ce3
PC: 0x0000000080000714, INSTR: 0x4156df33, REG x30: 0x0000000000000000
PC: 0x0000000080000718, INSTR: 0x4187dfb3, REG x31: 0x0000000000000001
PC: 0x000000008000071c, INSTR: 0x40f3dfb3, REG x31: 0x0000000000000397
PC: 0x0000000080000720, INSTR: 0xfff78793, REG x15: 0x0000000000000000
PC: 0x0000000080000724, INSTR: 0x017d1463
PC: 0x000000008000072c, INSTR: 0x006a983b, REG x16: 0x0000000000000000
PC: 0x0000000080000730, INSTR: 0x4132d0b3, REG x1: 0x0000000000000000
PC: 0x0000000080000734, INSTR: 0x20011937, REG x18: 0x0000000020011000
PC: 0x0000000080000738, INSTR: 0x00291913, REG x18: 0x0000000080044000
PC: 0x000000008000073c, INSTR: 0xa5190913, REG x18: 0x0000000080043a51
PC: 0x0000000080000740, INSTR: 0xfc9927a3, MEM 0x0000000080043a20: 0x0000000000000000
PC: 0x0000000080000744, INSTR: 0x41d2dcb3, REG x25: 0x0000000000000000
PC: 0x0000000080000748, INSTR: 0x40bddab3, REG x21: 0x0000000000000000
PC: 0x000000008000074c, INSTR: 0x41400833, REG x16: 0xffffffff7ffb1322
PC: 0x0000000080000750, INSTR: 0x41bedc33, REG x24: 0x0000000000000000
PC: 0x0000000080000754, INSTR: 0x00080d37, REG x26: 0x0000000000080000
PC: 0x0000000080000758, INSTR: 0x049d0d1b, REG x26: 0x0000000000080049
PC: 0x000000008000075c, INSTR: 0x00cd1d13, REG x26: 0x0000000080049000
PC: 0x0000000080000760, INSTR: 0xdc7d0d13, REG x26: 0x0000000080048dc7
PC: 0x0000000080000764, INSTR: 0xdcad0da3, MEM 0x0000000080048ba2: 0x0000000000000001
PC: 0x0000000080000768, INSTR: 0x004eadb3, REG x27: 0x0000000000000000
PC: 0x000000008000076c, INSTR: 0x41825233, REG x4: 0xffffffffffffffff
PC: 0x0000000080000770, INSTR: 0x63383a13, REG x20: 0x0000000000000000
PC: 0x0000000080000774, INSTR: 0x40027a37, REG x20: 0x0000000040027000
PC: 0x0000000080000778, INSTR: 0x66fa0a1b, REG x20: 0x000000004002766f
PC: 0x000000008000077c, INSTR: 0x001a1a13, REG x20: 0x000000008004ecde
PC: 0x0000000080000780, INSTR: 0x04da0d23, MEM 0x000000008004ed38: 0x0000000000000000
PC: 0x0000000080000784, INSTR: 0x41dd5433, REG x8: 0x0000000080048dc7
PC: 0x0000000080000788, INSTR: 0x40e5d6b3, REG x13: 0x0000000000000000
PC: 0x000000008000078c, INSTR: 0x40ffdcb3, REG x25: 0x0000000000000397
PC: 0x0000000080000790, INSTR: 0x4148d0b3, REG x1: 0x0000000000000000
PC: 0x0000000080000794, INSTR: 0x017f05bb, REG x11: 0x0000000000000000
PC: 0x0000000080000798, INSTR: 0x402a5933, REG x18: 0x000000008004ecde
PC: 0x000000008000079c, INSTR: 0xf6579ce3
PC: 0x00000000800007a0, INSTR: 0x0040006f
PC: 0x00000000800007a4, INSTR: 0x419ddf33, REG x30: 0x0000000000000000
PC: 0x00000000800007a8, INSTR: 0x41e4d633, REG x12: 0x0000000000000000
PC: 0x00000000800007ac, INSTR: 0x41dd5733, REG x14: 0x0000000080048dc7
PC: 0x00000000800007b0, INSTR: 0x40023337, REG x6: 0x0000000040023000
PC: 0x00000000800007b4, INSTR: 0x00131313, REG x6: 0x0000000080046000
PC: 0x00000000800007b8, INSTR: 0xb4830313, REG x6: 0x0000000080045b48
PC: 0x00000000800007bc, INSTR: 0x12031d03, REG x26: 0x0000000000000000, MEM 0x0000000080045c68
PC: 0x00000000800007c0, INSTR: 0x01008eb3, REG x29: 0xffffffff7ffb1322
PC: 0x00000000800007c4, INSTR: 0x023a1693, REG x13: 0x002766f000000000
PC: 0x00000000800007c8, INSTR: 0x00080237, REG x4: 0x0000000000080000
PC: 0x00000000800007cc, INSTR: 0x0452021b, REG x4: 0x0000000000080045
PC: 0x00000000800007d0, INSTR: 0x00c21213, REG x4: 0x0000000080045000
PC: 0x00000000800007d4, INSTR: 0x29d20213, REG x4: 0x000000008004529d
PC: 0x00000000800007d8, INSTR: 0xb73235a3, MEM 0x0000000080044e08: 0x0000000000000000
PC: 0x00000000800007dc, INSTR: 0x4054da33, REG x20: 0x0000000000000000
PC: 0x00000000800007e0, INSTR: 0x00a38463
PC: 0x00000000800007e4, INSTR: 0x0040006f
PC: 0x00000000800007e8, INSTR: 0x6280006f
PC: 0x0000000080000e10, INSTR: 0x000809b7, REG x19: 0x0000000000080000
PC: 0x0000000080000e14, INSTR: 0x0419899b, REG x19: 0x0000000000080041
PC: 0x0000000080000e18, INSTR: 0x00c99993, REG x19: 0x0000000080041000
PC: 0x0000000080000e1c, INSTR: 0xf5f98993, REG x19: 0x0000000080040f5f
PC: 0x0000000080000e20, INSTR: 0xc52991a3, MEM 0x0000000080040ba2: 0x000000000000ecde
PC: 0x0000000080000e24, INSTR: 0x0057ce33, REG x28: 0x0000000000000000
PC: 0x0000000080000e28, INSTR: 0x01f0e5b3, REG x11: 0x0000000000000397
PC: 0x0000000080000e2c, INSTR: 0x01e57463
PC: 0x0000000080000e34, INSTR: 0x00174463
PC: 0x0000000080000e38, INSTR: 0x0040006f
PC: 0x0000000080000e3c, INSTR: 0x41b15233, REG x4: 0x000000008004ff00
PC: 0x0000000080000e40, INSTR: 0x00dc59b3, REG x19: 0x0000000000000000
PC: 0x0000000080000e44, INSTR: 0x4147d533, REG x10: 0x0000000000000000
PC: 0x0000000080000e48, INSTR: 0x014b5d1b, REG x26: 0x0000000000000000
PC: 0x0000000080000e4c, INSTR: 0x40a4d233, REG x4: 0x0000000000000000
PC: 0x0000000080000e50, INSTR: 0x40013237, REG x4: 0x0000000040013000
PC: 0x0000000080000e54, INSTR: 0x00121213, REG x4: 0x0000000080026000
PC: 0x0000000080000e58, INSTR: 0x21d20213, REG x4: 0x000000008002621d
PC: 0x0000000080000e5c, INSTR: 0x85f26803, REG x16: 0x0000000000000000, MEM 0x0000000080025a7c
PC: 0x0000000080000e60, INSTR: 0x41585e33, REG x28: 0x0000000000000000
PC: 0x0000000080000e64, INSTR: 0x00190633, REG x12: 0x000000008004ecde
PC: 0x0000000080000e68, INSTR: 0x00080b37, REG x22: 0x0000000000080000
PC: 0x0000000080000e6c, INSTR: 0x041b0b1b, REG x22: 0x0000000000080041
PC: 0x0000000080000e70, INSTR: 0x00cb1b13, REG x22: 0x0000000080041000
PC: 0x0000000080000e74, INSTR: 0x05bb0b13, REG x22: 0x000000008004105b
PC: 0x0000000080000e78, INSTR: 0xd6db2a03, REG x20: 0x0000000000000000, MEM 0x0000000080040dc8
PC: 0x0000000080000e7c, INSTR: 0x40021937, REG x18: 0x0000000040021000
PC: 0x0000000080000e80, INSTR: 0x00191913, REG x18: 0x0000000080042000
PC: 0x0000000080000e84, INSTR: 0x6e390913, REG x18: 0x00000000800426e3
PC: 0x0000000080000e88, INSTR: 0x3fd95503, REG x10: 0x0000000000000000, MEM 0x0000000080042ae0
PC: 0x0000000080000e8c, INSTR: 0x411955b3, REG x11: 0x000000000800426e
PC: 0x0000000080000e90, INSTR: 0x01f310b3, REG x1: 0x0040022da4000000
PC: 0x0000000080000e94, INSTR: 0x41265ab3, REG x21: 0x0000000000000000
PC: 0x0000000080000e98, INSTR: 0x2f694797, REG x15: 0x00000000af694e98
PC: 0x0000000080000e9c, INSTR: 0x00080a37, REG x20: 0x0000000000080000
PC: 0x0000000080000ea0, INSTR: 0x041a0a1b, REG x20: 0x0000000000080041
PC: 0x0000000080000ea4, INSTR: 0x00ca1a13, REG x20: 0x0000000080041000
PC: 0x0000000080000ea8, INSTR: 0xef7a0a13, REG x20: 0x0000000080040ef7
PC: 0x0000000080000eac, INSTR: 0x939a6903, REG x18: 0x0000000000000000, MEM 0x0000000080040830
PC: 0x0000000080000eb0, INSTR: 0x7f3b8013
PC: 0x0000000080000eb4, INSTR: 0x41f6d0b3, REG x1: 0x000000004ecde000
PC: 0x0000000080000eb8, INSTR: 0x20013ab7, REG x21: 0x0000000020013000
PC: 0x0000000080000ebc, INSTR: 0x002a9a93, REG x21: 0x000000008004c000
PC: 0x0000000080000ec0, INSTR: 0x8bba8a93, REG x21: 0x000000008004b8bb
PC: 0x0000000080000ec4, INSTR: 0xcd5a8303, REG x6: 0x0000000000000000, MEM 0x000000008004b590
PC: 0x0000000080000ec8, INSTR: 0x4146d233, REG x4: 0x0000000000000000
PC: 0x0000000080000ecc, INSTR: 0x00f74e33, REG x28: 0x000000002f6dc35f
PC: 0x0000000080000ed0, INSTR: 0x40aa5333, REG x6: 0x0000000080040ef7
PC: 0x0000000080000ed4, INSTR: 0x400193b7, REG x7: 0x0000000040019000
PC: 0x0000000080000ed8, INSTR: 0x00139393, REG x7: 0x0000000080032000
PC: 0x0000000080000edc, INSTR: 0xafb38393, REG x7: 0x0000000080031afb
PC: 0x0000000080000ee0, INSTR: 0x5833c003, MEM 0x000000008003207e
PC: 0x0000000080000ee4, INSTR: 0x00438463
PC: 0x0000000080000ee8, INSTR: 0x0040006f
PC: 0x0000000080000eec, INSTR: 0x405354b3, REG x9: 0x0000000080040ef7
PC: 0x0000000080000ef0, INSTR: 0x41c4d1b3, REG x3: 0x0000000000000001
PC: 0x0000000080000ef4, INSTR: 0x40d0d3b3, REG x7: 0x000000004ecde000
PC: 0x0000000080000ef8, INSTR: 0x400153b7, REG x7: 0x0000000040015000
PC: 0x0000000080000efc, INSTR: 0x79f3839b, REG x7: 0x000000004001579f
PC: 0x0000000080000f00, INSTR: 0x00139393, REG x7: 0x000000008002af3e
PC: 0x0000000080000f04, INSTR: 0x4863a283, REG x5: 0x0000000000000000, MEM 0x000000008002b3c4
PC: 0x0000000080000f08, INSTR: 0xbc3f3093, REG x1: 0x0000000000000001
PC: 0x0000000080000f0c, INSTR: 0xe6bbf693, REG x13: 0x0000000000000000
PC: 0x0000000080000f10, INSTR: 0x40725733, REG x14: 0x0000000000000000
PC: 0x0000000080000f14, INSTR: 0x401758b3, REG x17: 0x0000000000000000
PC: 0x0000000080000f18, INSTR: 0x10009db7, REG x27: 0x0000000010009000
PC: 0x0000000080000f1c, INSTR: 0x12bd8d9b, REG x27: 0x000000001000912b
PC: 0x0000000080000f20, INSTR: 0x003d9d93, REG x27: 0x0000000080048958
PC: 0x0000000080000f24, INSTR: 0x940dac23, MEM 0x00000000800482b0: 0x0000000000000000
PC: 0x0000000080000f28, INSTR: 0x413fd0b3, REG x1: 0x0000000000000397
PC: 0x0000000080000f2c, INSTR: 0x2000f5b7, REG x11: 0x000000002000f000
PC: 0x0000000080000f30, INSTR: 0x5eb5859b, REG x11: 0x000000002000f5eb
PC: 0x0000000080000f34, INSTR: 0x00259593, REG x11: 0x000000008003d7ac
PC: 0x0000000080000f38, INSTR: 0x96859683, REG x13: 0x0000000000000000, MEM 0x000000008003d114
PC: 0x0000000080000f3c, INSTR: 0x412c50b3, REG x1: 0x0000000000000000
PC: 0x0000000080000f40, INSTR: 0x00080cb7, REG x25: 0x0000000000080000
PC: 0x0000000080000f44, INSTR: 0x03dc8c9b, REG x25: 0x000000000008003d
PC: 0x0000000080000f48, INSTR: 0x00cc9c93, REG x25: 0x000000008003d000
PC: 0x0000000080000f4c, INSTR: 0x9a3c8c93, REG x25: 0x000000008003c9a3
PC: 0x0000000080000f50, INSTR: 0x9afcdf83, REG x31: 0x0000000000000000, MEM 0x000000008003c352
PC: 0x0000000080000f54, INSTR: 0x00080db7, REG x27: 0x0000000000080000
PC: 0x0000000080000f58, INSTR: 0x04fd8d9b, REG x27: 0x000000000008004f
PC: 0x0000000080000f5c, INSTR: 0x00cd9d93, REG x27: 0x000000008004f000
PC: 0x0000000080000f60, INSTR: 0xbf9d8d93, REG x27: 0x000000008004ebf9
PC: 0x0000000080000f64, INSTR: 0xc33d8c23, MEM 0x000000008004e831: 0x0000000000000000
PC: 0x0000000080000f68, INSTR: 0x408a5633, REG x12: 0x000000000100081d
PC: 0x0000000080000f6c, INSTR: 0x41ff5db3, REG x27: 0x0000000000000000
PC: 0x0000000080000f70, INSTR: 0x333d3013
PC: 0x0000000080000f74, INSTR: 0x10005e37, REG x28: 0x0000000010005000
PC: 0x0000000080000f78, INSTR: 0x003e1e13, REG x28: 0x0000000080028000
PC: 0x0000000080000f7c, INSTR: 0x104e0e13, REG x28: 0x0000000080028104
PC: 0x0000000080000f80, INSTR: 0x7d4e2b03, REG x22: 0x0000000000000000, MEM 0x00000000800288d8
PC: 0x0000000080000f84, INSTR: 0x41bad633, REG x12: 0x000000008004b8bb
PC: 0x0000000080000f88, INSTR: 0x307d4d93, REG x27: 0x0000000000000307
PC: 0x0000000080000f8c, INSTR: 0x405559b3, REG x19: 0x0000000000000000
PC: 0x0000000080000f90, INSTR: 0x40c15833, REG x16: 0x0000000000000000
PC: 0x0000000080000f94, INSTR: 0x96dff06f
PC: 0x0000000080000900, INSTR: 0x41c0d633, REG x12: 0x0000000000000000
PC: 0x0000000080000904, INSTR: 0x08004e37, REG x28: 0x0000000008004000
PC: 0x0000000080000908, INSTR: 0x911e0e1b, REG x28: 0x0000000008003911
PC: 0x000000008000090c, INSTR: 0x004e1e13, REG x28: 0x0000000080039110
PC: 0x0000000080000910, INSTR: 0xb42e1a03, REG x20: 0x0000000000000000, MEM 0x0000000080038c52
PC: 0x0000000080000914, INSTR: 0x406fd333, REG x6: 0x0000000000000000
PC: 0x0000000080000918, INSTR: 0x41d0dcb3, REG x25: 0x0000000000000000
PC: 0x000000008000091c, INSTR: 0x404adf33, REG x30: 0x000000008004b8bb
PC: 0x0000000080000920, INSTR: 0x41ca5d33, REG x26: 0x0000000000000000
PC: 0x0000000080000924, INSTR: 0x1ecefb93, REG x23: 0x0000000000000120
PC: 0x0000000080000928, INSTR: 0x01ef91bb, REG x3: 0x0000000000000000
PC: 0x000000008000092c, INSTR: 0x40bb5a33, REG x20: 0x0000000000000000
PC: 0x0000000080000930, INSTR: 0xeb446c93, REG x25: 0xfffffffffffffff7
PC: 0x0000000080000934, INSTR: 0x40023e37, REG x28: 0x0000000040023000
PC: 0x0000000080000938, INSTR: 0x001e1e13, REG x28: 0x0000000080046000
PC: 0x000000008000093c, INSTR: 0xe3de0e13, REG x28: 0x0000000080045e3d
PC: 0x0000000080000940, INSTR: 0x6c7e0e03, REG x28: 0x0000000000000000, MEM 0x0000000080046504
PC: 0x0000000080000944, INSTR: 0x00000c13, REG x24: 0x0000000000000000
PC: 0x0000000080000948, INSTR: 0x00400e93, REG x29: 0x0000000000000004
PC: 0x000000008000094c, INSTR: 0x0040006f
PC: 0x0000000080000950, INSTR: 0x7c0000ef, REG x1: 0x0000000080000954
PC: 0x0000000080001110, INSTR: 0xff010113, REG x2: 0x000000008004fef0
PC: 0x0000000080001114, INSTR: 0x01c13023, MEM 0x000000008004fef0: 0x0000000000000000
PC: 0x0000000080001118, INSTR: 0xff010113, REG x2: 0x000000008004fee0
PC: 0x000000008000111c, INSTR: 0x00b13023, MEM 0x000000008004fee0: 0x000000008003d7ac
PC: 0x0000000080001120, INSTR: 0xff010113, REG x2: 0x000000008004fed0
PC: 0x0000000080001124, INSTR: 0x00d13023, MEM 0x000000008004fed0: 0x0000000000000000
PC: 0x0000000080001128, INSTR: 0xff010113, REG x2: 0x000000008004fec0
PC: 0x000000008000112c, INSTR: 0x00113023, MEM 0x000000008004fec0: 0x0000000080000954
PC: 0x0000000080001130, INSTR: 0xff010113, REG x2: 0x000000008004feb0
PC: 0x0000000080001134, INSTR: 0x01b13023, MEM 0x000000008004feb0: 0x0000000000000307
PC: 0x0000000080001138, INSTR: 0xff010113, REG x2: 0x000000008004fea0
PC: 0x000000008000113c, INSTR: 0x01613023, MEM 0x000000008004fea0: 0x0000000000000000
PC: 0x0000000080001140, INSTR: 0xff010113, REG x2: 0x000000008004fe90
PC: 0x0000000080001144, INSTR: 0x01113023, MEM 0x000000008004fe90: 0x0000000000000000
PC: 0x0000000080001148, INSTR: 0xff010113, REG x2: 0x000000008004fe80
PC: 0x000000008000114c, INSTR: 0x01f13023, MEM 0x000000008004fe80: 0x0000000000000000
PC: 0x0000000080001150, INSTR: 0xff010113, REG x2: 0x000000008004fe70
PC: 0x0000000080001154, INSTR: 0x01a13023, MEM 0x000000008004fe70: 0x0000000000000000
PC: 0x0000000080001158, INSTR: 0xff010113, REG x2: 0x000000008004fe60
PC: 0x000000008000115c, INSTR: 0x00713023, MEM 0x000000008004fe60: 0x000000008002af3e
PC: 0x0000000080001160, INSTR: 0x40b7d3b3, REG x7: 0x0000000000000000
PC: 0x0000000080001164, INSTR: 0x41cc58b3, REG x17: 0x0000000000000000
PC: 0x0000000080001168, INSTR: 0x44b800b7, REG x1: 0x0000000044b80000
PC: 0x000000008000116c, INSTR: 0x41fc5d33, REG x26: 0x0000000000000000
PC: 0x0000000080001170, INSTR: 0x404fd5b3, REG x11: 0x0000000000000000
PC: 0x0000000080001174, INSTR: 0x41295e33, REG x28: 0x0000000000000000
PC: 0x0000000080001178, INSTR: 0x40865b33, REG x22: 0x0000000000000000
PC: 0x000000008000117c, INSTR: 0x0077edb3, REG x27: 0x00000000af694e98
PC: 0x0000000080001180, INSTR: 0x00080fb7, REG x31: 0x0000000000080000
PC: 0x0000000080001184, INSTR: 0x035f8f9b, REG x31: 0x0000000000080035
PC: 0x0000000080001188, INSTR: 0x00cf9f93, REG x31: 0x0000000080035000
PC: 0x000000008000118c, INSTR: 0x959f8f93, REG x31: 0x0000000080034959
PC: 0x0000000080001190, INSTR: 0x091fbfa3, MEM 0x00000000800349f8: 0x0000000000000000
PC: 0x0000000080001194, INSTR: 0x41ea56b3, REG x13: 0x0000000000000000
PC: 0x0000000080001198, INSTR: 0x00013383, REG x7: 0x000000008002af3e, MEM 0x000000008004fe60
PC: 0x000000008000119c, INSTR: 0x01010113, REG x2: 0x000000008004fe70
PC: 0x00000000800011a0, INSTR: 0x00013d03, REG x26: 0x0000000000000000, MEM 0x000000008004fe70
PC: 0x00000000800011a4, INSTR: 0x01010113, REG x2: 0x000000008004fe80
PC: 0x00000000800011a8, INSTR: 0x00013f83, REG x31: 0x0000000000000000, MEM 0x000000008004fe80
PC: 0x00000000800011ac, INSTR: 0x01010113, REG x2: 0x000000008004fe90
PC: 0x00000000800011b0, INSTR: 0x00013883, REG x17: 0x0000000000000000, MEM 0x000000008004fe90
PC: 0x00000000800011b4, INSTR: 0x01010113, REG x2: 0x000000008004fea0
PC: 0x00000000800011b8, INSTR: 0x00013b03, REG x22: 0x0000000000000000, MEM 0x000000008004fea0
PC: 0x00000000800011bc, INSTR: 0x01010113, REG x2: 0x000000008004feb0
PC: 0x00000000800011c0, INSTR: 0x00013d83, REG x27: 0x0000000000000307, MEM 0x000000008004feb0
PC: 0x00000000800011c4, INSTR: 0x01010113, REG x2: 0x000000008004fec0
PC: 0x00000000800011c8, INSTR: 0x00013083, REG x1: 0x0000000080000954, MEM 0x000000008004fec0
PC: 0x00000000800011cc, INSTR: 0x01010113, REG x2: 0x000000008004fed0
PC: 0x00000000800011d0, INSTR: 0x00013683, REG x13: 0x0000000000000000, MEM 0x000000008004fed0
PC: 0x00000000800011d4, INSTR: 0x01010113, REG x2: 0x000000008004fee0
PC: 0x00000000800011d8, INSTR: 0x00013583, REG x11: 0x000000008003d7ac, MEM 0x000000008004fee0
PC: 0x00000000800011dc, INSTR: 0x01010113, REG x2: 0x000000008004fef0
PC: 0x00000000800011e0, INSTR: 0x00013e03, REG x28: 0x0000000000000000, MEM 0x000000008004fef0
PC: 0x00000000800011e4, INSTR: 0x01010113, REG x2: 0x000000008004ff00
PC: 0x00000000800011e8, INSTR: 0x00008067
PC: 0x0000000080000954, INSTR: 0x20011337, REG x6: 0x0000000020011000
PC: 0x0000000080000958, INSTR: 0x00231313, REG x6: 0x0000000080044000
PC: 0x000000008000095c, INSTR: 0xa0930313, REG x6: 0x0000000080043a09
PC: 0x0000000080000960, INSTR: 0x80531083, REG x1: 0x0000000000000000, MEM 0x000000008004320e
PC: 0x0000000080000964, INSTR: 0x001c0c13, REG x24: 0x0000000000000001
PC: 0x0000000080000968, INSTR: 0xffdc64e3
PC: 0x0000000080000950, INSTR: 0x7c0000ef, REG x1: 0x0000000080000954
PC: 0x0000000080001110, INSTR: 0xff010113, REG x2: 0x000000008004fef0
PC: 0x0000000080001114, INSTR: 0x01c13023, MEM 0x000000008004fef0: 0x0000000000000000
PC: 0x0000000080001118, INSTR: 0xff010113, REG x2: 0x000000008004fee0
PC: 0x000000008000111c, INSTR: 0x00b13023, MEM 0x000000008004fee0: 0x000000008003d7ac
PC: 0x0000000080001120, INSTR: 0xff010113, REG x2: 0x000000008004fed0
PC: 0x0000000080001124, INSTR: 0x00d13023, MEM 0x000000008004fed0: 0x0000000000000000
PC: 0x0000000080001128, INSTR: 0xff010113, REG x2: 0x000000008004fec0
PC: 0x000000008000112c, INSTR: 0x00113023, MEM 0x000000008004fec0: 0x0000000080000954
PC: 0x0000000080001130, INSTR: 0xff010113, REG x2: 0x000000008004feb0
PC: 0x0000000080001134, INSTR: 0x01b13023, MEM 0x000000008004feb0: 0x0000000000000307
PC: 0x0000000080001138, INSTR: 0xff010113, REG x2: 0x000000008004fea0
PC: 0x000000008000113c, INSTR: 0x01613023, MEM 0x000000008004fea0: 0x0000000000000000
PC: 0x0000000080001140, INSTR: 0xff010113, REG x2: 0x000000008004fe90
PC: 0x0000000080001144, INSTR: 0x01113023, MEM 0x000000008004fe90: 0x0000000000000000
PC: 0x0000000080001148, INSTR: 0xff010113, REG x2: 0x000000008004fe80
PC: 0x000000008000114c, INSTR: 0x01f13023, MEM 0x000000008004fe80: 0x0000000000000000
PC: 0x0000000080001150, INSTR: 0xff010113, REG x2: 0x000000008004fe70
PC: 0x0000000080001154, INSTR: 0x01a13023, MEM 0x000000008004fe70: 0x0000000000000000
PC: 0x0000000080001158, INSTR: 0xff010113, REG x2: 0x000000008004fe60
PC: 0x000000008000115c, INSTR: 0x00713023, MEM 0x000000008004fe60: 0x000000008002af3e
PC: 0x0000000080001160, INSTR: 0x40b7d3b3, REG x7: 0x0000000000000000
PC: 0x0000000080001164, INSTR: 0x41cc58b3, REG x17: 0x0000000000000001
PC: 0x0000000080001168, INSTR: 0x44b800b7, REG x1: 0x0000000044b80000
PC: 0x000000008000116c, INSTR: 0x41fc5d33, REG x26: 0x0000000000000001
PC: 0x0000000080001170, INSTR: 0x404fd5b3, REG x11: 0x0000000000000000
PC: 0x0000000080001174, INSTR: 0x41295e33, REG x28: 0x0000000000000000
PC: 0x0000000080001178, INSTR: 0x40865b33, REG x22: 0x0000000000000000
PC: 0x000000008000117c, INSTR: 0x0077edb3, REG x27: 0x00000000af694e98
PC: 0x0000000080001180, INSTR: 0x00080fb7, REG x31: 0x0000000000080000
PC: 0x0000000080001184, INSTR: 0x035f8f9b, REG x31: 0x0000000000080035
PC: 0x0000000080001188, INSTR: 0x00cf9f93, REG x31: 0x0000000080035000
PC: 0x000000008000118c, INSTR: 0x959f8f93, REG x31: 0x0000000080034959
PC: 0x0000000080001190, INSTR: 0x091fbfa3, MEM 0x00000000800349f8: 0x0000000000000001
PC: 0x0000000080001194, INSTR: 0x41ea56b3, REG x13: 0x0000000000000000
PC: 0x0000000080001198, INSTR: 0x00013383, REG x7: 0x000000008002af3e, MEM 0x000000008004fe60
PC: 0x000000008000119c, INSTR: 0x01010113, REG x2: 0x000000008004fe70
PC: 0x00000000800011a0, INSTR: 0x00013d03, REG x26: 0x0000000000000000, MEM 0x000000008004fe70
PC: 0x00000000800011a4, INSTR: 0x01010113, REG x2: 0x000000008004fe80
PC: 0x00000000800011a8, INSTR: 0x00013f83, REG x31: 0x0000000000000000, MEM 0x000000008004fe80
PC: 0x00000000800011ac, INSTR: 0x01010113, REG x2: 0x000000008004fe90
PC: 0x00000000800011b0, INSTR: 0x00013883, REG x17: 0x0000000000000000, MEM 0x000000008004fe90
PC: 0x00000000800011b4, INSTR: 0x01010113, REG x2: 0x000000008004fea0
PC: 0x00000000800011b8, INSTR: 0x00013b03, REG x22: 0x0000000000000000, MEM 0x000000008004fea0
PC: 0x00000000800011bc, INSTR: 0x01010113, REG x2: 0x000000008004feb0
PC: 0x00000000800011c0, INSTR: 0x00013d83, REG x27: 0x0000000000000307, MEM 0x000000008004feb0
PC: 0x00000000800011c4, INSTR: 0x01010113, REG x2: 0x000000008004fec0
PC: 0x00000000800011c8, INSTR: 0x00013083, REG x1: 0x0000000080000954, MEM 0x000000008004fec0
PC: 0x00000000800011cc, INSTR: 0x01010113, REG x2: 0x000000008004fed0
PC: 0x00000000800011d0, INSTR: 0x00013683, REG x13: 0x0000000000000000, MEM 0x000000008004fed0
PC: 0x00000000800011d4, INSTR: 0x01010113, REG x2: 0x000000008004fee0
PC: 0x00000000800011d8, INSTR: 0x00013583, REG x11: 0x000000008003d7ac, MEM 0x000000008004fee0
PC: 0x00000000800011dc, INSTR: 0x01010113, REG x2: 0x000000008004fef0
PC: 0x00000000800011e0, INSTR: 0x00013e03, REG x28: 0x0000000000000000, MEM 0x000000008004fef0
PC: 0x00000000800011e4, INSTR: 0x01010113, REG x2: 0x000000008004ff00
PC: 0x00000000800011e8, INSTR: 0x00008067
PC: 0x0000000080000954, INSTR: 0x20011337, REG x6: 0x0000000020011000
PC: 0x0000000080000958, INSTR: 0x00231313, REG x6: 0x0000000080044000
PC: 0x000000008000095c, INSTR: 0xa0930313, REG x6: 0x0000000080043a09
PC: 0x0000000080000960, INSTR: 0x80531083, REG x1: 0x0000000000000000, MEM 0x000000008004320e
PC: 0x0000000080000964, INSTR: 0x001c0c13, REG x24: 0x0000000000000002
PC: 0x0000000080000968, INSTR: 0xffdc64e3
PC: 0x0000000080000950, INSTR: 0x7c0000ef, REG x1: 0x0000000080000954
PC: 0x0000000080001110, INSTR: 0xff010113, REG x2: 0x000000008004fef0
PC: 0x0000000080001114, INSTR: 0x01c13023, MEM 0x000000008004fef0: 0x0000000000000000
PC: 0x0000000080001118, INSTR: 0xff010113, REG x2: 0x000000008004fee0
PC: 0x000000008000111c, INSTR: 0x00b13023, MEM 0x000000008004fee0: 0x000000008003d7ac
PC: 0x0000000080001120, INSTR: 0xff010113, REG x2: 0x000000008004fed0
PC: 0x0000000080001124, INSTR: 0x00d13023, MEM 0x000000008004fed0: 0x0000000000000000
PC: 0x0000000080001128, INSTR: 0xff010113, REG x2: 0x000000008004fec0
PC: 0x000000008000112c, INSTR: 0x00113023, MEM 0x000000008004fec0: 0x0000000080000954
