PC: 0x0000000080000000, INSTR: 0x08005337, REG x6: 0x0000000008005000
PC: 0x00000000800017c4, INSTR: 0x01010113, REG x2: 0x000000008004fea0
PC: 0x00000000800017c8, INSTR: 0x00013683, REG x13: 0x0000000000000000, MEM 0x000000008004fea0
PC: 0x00000000800017cc, INSTR: 0x01010113, REG x2: 0x000000008004feb0
PC: 0x00000000800017d0, INSTR: 0x00013583, REG x11: 0x0000000000000000, MEM 0x000000008004feb0
PC: 0x00000000800017d4, INSTR: 0x01010113, REG x2: 0x000000008004fec0
PC: 0x00000000800017d8, INSTR: 0x00013f03, REG x30: 0x0000000000000000, MEM 0x000000008004fec0
PC: 0x00000000800017dc, INSTR: 0x01010113, REG x2: 0x000000008004fed0
PC: 0x00000000800017e0, INSTR: 0x00013b83, REG x23: 0x9118400000000000, MEM 0x000000008004fed0
PC: 0x00000000800017e4, INSTR: 0x01010113, REG x2: 0x000000008004fee0
PC: 0x00000000800017e8, INSTR: 0x00013e03, REG x28: 0x0000400207d28000, MEM 0x000000008004fee0
PC: 0x00000000800017ec, INSTR: 0x01010113, REG x2: 0x000000008004fef0
PC: 0x00000000800017f0, INSTR: 0x00008067
PC: 0x0000000080000d4c, INSTR: 0x00013083, REG x1: 0x0000000000000004, MEM 0x000000008004fef0
PC: 0x0000000080000d50, INSTR: 0x01010113, REG x2: 0x000000008004ff00
PC: 0x0000000080000d54, INSTR: 0x4186d41b, REG x8: 0x0000000000000000
PC: 0x0000000080000d58, INSTR: 0x02dc9693, REG x13: 0x0000000000000000
PC: 0x0000000080000d5c, INSTR: 0x018605bb, REG x11: 0x0000000000000000
PC: 0x0000000080000d60, INSTR: 0x001f8f93, REG x31: 0x0000000000000004
PC: 0x0000000080000d64, INSTR: 0xfa1feee3
PC: 0x0000000080000d68, INSTR: 0x0040006f
PC: 0x0000000080000d6c, INSTR: 0x00eb1d13, REG x26: 0x0000000000000000
PC: 0x0000000080000d70, INSTR: 0x00409213, REG x4: 0x0000000000000040
PC: 0x0000000080000d74, INSTR: 0x0074131b, REG x6: 0x0000000000000000
PC: 0x0000000080000d78, INSTR: 0x40c7ddbb, REG x27: 0xffffffff8004b800
PC: 0x0000000080000d7c, INSTR: 0x00c19513, REG x10: 0x0000000000000000
PC: 0x0000000080000d80, INSTR: 0x98dff06f
PC: 0x000000008000070c, INSTR: 0x400280b7, REG x1: 0x0000000040028000
PC: 0x0000000080000710, INSTR: 0x8230809b, REG x1: 0x0000000040027823
PC: 0x0000000080000714, INSTR: 0x00109093, REG x1: 0x000000008004f046
PC: 0x0000000080000718, INSTR: 0xb2c0dc03, REG x24: 0x0000000000000000, MEM 0x000000008004eb72
PC: 0x000000008000071c, INSTR: 0x014c9b93, REG x23: 0x0000000000000000
PC: 0x0000000080000720, INSTR: 0x2000f337, REG x6: 0x000000002000f000
PC: 0x0000000080000724, INSTR: 0x00231313, REG x6: 0x000000008003c000
PC: 0x0000000080000728, INSTR: 0x9ab30313, REG x6: 0x000000008003b9ab
PC: 0x000000008000072c, INSTR: 0x66234f83, REG x31: 0x0000000000000000, MEM 0x000000008003c00d
PC: 0x0000000080000730, INSTR: 0x032a9a13, REG x20: 0xe084000000000000
PC: 0x0000000080000734, INSTR: 0x011adc3b, REG x24: 0xfffffffffffff821
PC: 0x0000000080000738, INSTR: 0x02b79513, REG x10: 0x25c0000000000000
PC: 0x000000008000073c, INSTR: 0x00fe1213, REG x4: 0x200103e940000000
PC: 0x0000000080000740, INSTR: 0x022f9313, REG x6: 0x0000000000000000
PC: 0x0000000080000744, INSTR: 0x003b1e93, REG x29: 0x0000000000000000
PC: 0x0000000080000748, INSTR: 0x405e8a3b, REG x20: 0x0000000000000000
PC: 0x000000008000074c, INSTR: 0x03449793, REG x15: 0x0c00000000000000
PC: 0x0000000080000750, INSTR: 0x00080e37, REG x28: 0x0000000000080000
PC: 0x0000000080000754, INSTR: 0x039e0e1b, REG x28: 0x0000000000080039
PC: 0x0000000080000758, INSTR: 0x00ce1e13, REG x28: 0x0000000080039000
PC: 0x000000008000075c, INSTR: 0x171e0e13, REG x28: 0x0000000080039171
PC: 0x0000000080000760, INSTR: 0x82ce33a3, MEM 0x0000000080038998: 0x0000000000000000
PC: 0x0000000080000764, INSTR: 0x00ba9213, REG x4: 0xffffffffffc10800
PC: 0x0000000080000768, INSTR: 0x00400393, REG x7: 0x0000000000000004
PC: 0x000000008000076c, INSTR: 0x00100893, REG x17: 0x0000000000000001
PC: 0x0000000080000770, INSTR: 0x0040006f
PC: 0x0000000080000774, INSTR: 0x02651993, REG x19: 0x0000000000000000
PC: 0x0000000080000778, INSTR: 0x9767851b, REG x10: 0xfffffffffffff976
PC: 0x000000008000077c, INSTR: 0x03641b93, REG x23: 0x0000000000000000
PC: 0x0000000080000780, INSTR: 0x01a11c93, REG x25: 0x020013fc00000000
PC: 0x0000000080000784, INSTR: 0x03bb1d93, REG x27: 0x0000000000000000
PC: 0x0000000080000788, INSTR: 0x01789533, REG x10: 0x0000000000000001
PC: 0x000000008000078c, INSTR: 0x03d79613, REG x12: 0x0000000000000000
PC: 0x0000000080000790, INSTR: 0x00aa1e93, REG x29: 0x0000000000000000
PC: 0x0000000080000794, INSTR: 0x01199993, REG x19: 0x0000000000000000
PC: 0x0000000080000798, INSTR: 0x409b0f3b, REG x30: 0xffffffffffffff40
PC: 0x000000008000079c, INSTR: 0x407b00b3, REG x1: 0xfffffffffffffffc
PC: 0x00000000800007a0, INSTR: 0xfff38393, REG x7: 0x0000000000000003
PC: 0x00000000800007a4, INSTR: 0xfd13d8e3
PC: 0x0000000080000774, INSTR: 0x02651993, REG x19: 0x0000004000000000
PC: 0x0000000080000778, INSTR: 0x9767851b, REG x10: 0xfffffffffffff976
PC: 0x000000008000077c, INSTR: 0x03641b93, REG x23: 0x0000000000000000
PC: 0x0000000080000780, INSTR: 0x01a11c93, REG x25: 0x020013fc00000000
PC: 0x0000000080000784, INSTR: 0x03bb1d93, REG x27: 0x0000000000000000
PC: 0x0000000080000788, INSTR: 0x01789533, REG x10: 0x0000000000000001
PC: 0x000000008000078c, INSTR: 0x03d79613, REG x12: 0x0000000000000000
PC: 0x0000000080000790, INSTR: 0x00aa1e93, REG x29: 0x0000000000000000
PC: 0x0000000080000794, INSTR: 0x01199993, REG x19: 0x0080000000000000
PC: 0x0000000080000798, INSTR: 0x409b0f3b, REG x30: 0xffffffffffffff40
PC: 0x000000008000079c, INSTR: 0x407b00b3, REG x1: 0xfffffffffffffffd
PC: 0x00000000800007a0, INSTR: 0xfff38393, REG x7: 0x0000000000000002
PC: 0x00000000800007a4, INSTR: 0xfd13d8e3
PC: 0x0000000080000774, INSTR: 0x02651993, REG x19: 0x0000004000000000
PC: 0x0000000080000778, INSTR: 0x9767851b, REG x10: 0xfffffffffffff976
PC: 0x000000008000077c, INSTR: 0x03641b93, REG x23: 0x0000000000000000
PC: 0x0000000080000780, INSTR: 0x01a11c93, REG x25: 0x020013fc00000000
PC: 0x0000000080000784, INSTR: 0x03bb1d93, REG x27: 0x0000000000000000
PC: 0x0000000080000788, INSTR: 0x01789533, REG x10: 0x0000000000000001
PC: 0x000000008000078c, INSTR: 0x03d79613, REG x12: 0x0000000000000000
PC: 0x0000000080000790, INSTR: 0x00aa1e93, REG x29: 0x0000000000000000
PC: 0x0000000080000794, INSTR: 0x01199993, REG x19: 0x0080000000000000
PC: 0x0000000080000798, INSTR: 0x409b0f3b, REG x30: 0xffffffffffffff40
PC: 0x000000008000079c, INSTR: 0x407b00b3, REG x1: 0xfffffffffffffffe
PC: 0x00000000800007a0, INSTR: 0xfff38393, REG x7: 0x0000000000000001
PC: 0x00000000800007a4, INSTR: 0xfd13d8e3
PC: 0x0000000080000774, INSTR: 0x02651993, REG x19: 0x0000004000000000
PC: 0x0000000080000778, INSTR: 0x9767851b, REG x10: 0xfffffffffffff976
PC: 0x000000008000077c, INSTR: 0x03641b93, REG x23: 0x0000000000000000
PC: 0x0000000080000780, INSTR: 0x01a11c93, REG x25: 0x020013fc00000000
PC: 0x0000000080000784, INSTR: 0x03bb1d93, REG x27: 0x0000000000000000
PC: 0x0000000080000788, INSTR: 0x01789533, REG x10: 0x0000000000000001
PC: 0x000000008000078c, INSTR: 0x03d79613, REG x12: 0x0000000000000000
PC: 0x0000000080000790, INSTR: 0x00aa1e93, REG x29: 0x0000000000000000
PC: 0x0000000080000794, INSTR: 0x01199993, REG x19: 0x0080000000000000
PC: 0x0000000080000798, INSTR: 0x409b0f3b, REG x30: 0xffffffffffffff40
PC: 0x000000008000079c, INSTR: 0x407b00b3, REG x1: 0xffffffffffffffff
PC: 0x00000000800007a0, INSTR: 0xfff38393, REG x7: 0x0000000000000000
PC: 0x00000000800007a4, INSTR: 0xfd13d8e3
PC: 0x00000000800007a8, INSTR: 0x0040006f
PC: 0x00000000800007ac, INSTR: 0x4135d693, REG x13: 0x0000000000000000
PC: 0x00000000800007b0, INSTR: 0x00101fb3, REG x31: 0x0000000000000000
PC: 0x00000000800007b4, INSTR: 0x00aee033
PC: 0x00000000800007b8, INSTR: 0x02001337, REG x6: 0x0000000002001000
PC: 0x00000000800007bc, INSTR: 0x00631313, REG x6: 0x0000000080040000
PC: 0x00000000800007c0, INSTR: 0xf2730313, REG x6: 0x000000008003ff27
PC: 0x00000000800007c4, INSTR: 0x5e3304a3, MEM 0x0000000080040510: 0x0000000000000000
PC: 0x00000000800007c8, INSTR: 0x00400613, REG x12: 0x0000000000000004
PC: 0x00000000800007cc, INSTR: 0x00000213, REG x4: 0x0000000000000000
PC: 0x00000000800007d0, INSTR: 0x0040006f
PC: 0x00000000800007d4, INSTR: 0xfff60613, REG x12: 0x0000000000000003
PC: 0x00000000800007d8, INSTR: 0xfe461ee3
PC: 0x00000000800007d4, INSTR: 0xfff60613, REG x12: 0x0000000000000002
PC: 0x00000000800007d8, INSTR: 0xfe461ee3
PC: 0x00000000800007d4, INSTR: 0xfff60613, REG x12: 0x0000000000000001
PC: 0x00000000800007d8, INSTR: 0xfe461ee3
PC: 0x00000000800007d4, INSTR: 0xfff60613, REG x12: 0x0000000000000000
PC: 0x00000000800007d8, INSTR: 0xfe461ee3
PC: 0x00000000800007dc, INSTR: 0x0040006f
PC: 0x00000000800007e0, INSTR: 0x1ad000ef, REG x1: 0x00000000800007e4
PC: 0x000000008000118c, INSTR: 0xff010113, REG x2: 0x000000008004fef0
PC: 0x0000000080001190, INSTR: 0x00913023, MEM 0x000000008004fef0: 0x00000000000000c0
PC: 0x0000000080001194, INSTR: 0xff010113, REG x2: 0x000000008004fee0
PC: 0x0000000080001198, INSTR: 0x01e13023, MEM 0x000000008004fee0: 0xffffffffffffff40
PC: 0x000000008000119c, INSTR: 0xff010113, REG x2: 0x000000008004fed0
PC: 0x00000000800011a0, INSTR: 0x00b13023, MEM 0x000000008004fed0: 0x0000000000000000
PC: 0x00000000800011a4, INSTR: 0xff010113, REG x2: 0x000000008004fec0
PC: 0x00000000800011a8, INSTR: 0x00113023, MEM 0x000000008004fec0: 0x00000000800007e4
PC: 0x00000000800011ac, INSTR: 0xff010113, REG x2: 0x000000008004feb0
PC: 0x00000000800011b0, INSTR: 0x00f13023, MEM 0x000000008004feb0: 0x0c00000000000000
PC: 0x00000000800011b4, INSTR: 0xff010113, REG x2: 0x000000008004fea0
PC: 0x00000000800011b8, INSTR: 0x00313023, MEM 0x000000008004fea0: 0x0000000000000000
PC: 0x00000000800011bc, INSTR: 0xff010113, REG x2: 0x000000008004fe90
PC: 0x00000000800011c0, INSTR: 0x01f13023, MEM 0x000000008004fe90: 0x0000000000000000
PC: 0x00000000800011c4, INSTR: 0xff010113, REG x2: 0x000000008004fe80
PC: 0x00000000800011c8, INSTR: 0x00713023, MEM 0x000000008004fe80: 0x0000000000000000
PC: 0x00000000800011cc, INSTR: 0x035c1393, REG x7: 0x0420000000000000
PC: 0x00000000800011d0, INSTR: 0x414181bb, REG x3: 0x0000000000000000
PC: 0x00000000800011d4, INSTR: 0x00ae1593, REG x11: 0x000002000e45c400
PC: 0x00000000800011d8, INSTR: 0x00d61f13, REG x30: 0x0000000000000000
PC: 0x00000000800011dc, INSTR: 0x0090e4b3, REG x9: 0x00000000800007e4
PC: 0x00000000800011e0, INSTR: 0x41705f33, REG x30: 0x0000000000000000
PC: 0x00000000800011e4, INSTR: 0x02dd9793, REG x15: 0x0000000000000000
PC: 0x00000000800011e8, INSTR: 0x3b8000ef, REG x1: 0x00000000800011ec
PC: 0x00000000800015a0, INSTR: 0xff010113, REG x2: 0x000000008004fe70
PC: 0x00000000800015a4, INSTR: 0x01013023, MEM 0x000000008004fe70: 0x0000000000000000
PC: 0x00000000800015a8, INSTR: 0xff010113, REG x2: 0x000000008004fe60
PC: 0x00000000800015ac, INSTR: 0x01913023, MEM 0x000000008004fe60: 0x020013fc00000000
PC: 0x00000000800015b0, INSTR: 0xff010113, REG x2: 0x000000008004fe50
PC: 0x00000000800015b4, INSTR: 0x01413023, MEM 0x000000008004fe50: 0x0000000000000000
PC: 0x00000000800015b8, INSTR: 0xff010113, REG x2: 0x000000008004fe40
PC: 0x00000000800015bc, INSTR: 0x00113023, MEM 0x000000008004fe40: 0x00000000800011ec
PC: 0x00000000800015c0, INSTR: 0xff010113, REG x2: 0x000000008004fe30
PC: 0x00000000800015c4, INSTR: 0x00f13023, MEM 0x000000008004fe30: 0x0000000000000000
PC: 0x00000000800015c8, INSTR: 0xff010113, REG x2: 0x000000008004fe20
PC: 0x00000000800015cc, INSTR: 0x00313023, MEM 0x000000008004fe20: 0x0000000000000000
PC: 0x00000000800015d0, INSTR: 0xff010113, REG x2: 0x000000008004fe10
PC: 0x00000000800015d4, INSTR: 0x01d13023, MEM 0x000000008004fe10: 0x0000000000000000
PC: 0x00000000800015d8, INSTR: 0xff010113, REG x2: 0x000000008004fe00
PC: 0x00000000800015dc, INSTR: 0x01813023, MEM 0x000000008004fe00: 0xfffffffffffff821
PC: 0x00000000800015e0, INSTR: 0xff010113, REG x2: 0x000000008004fdf0
PC: 0x00000000800015e4, INSTR: 0x00513023, MEM 0x000000008004fdf0: 0x1400000000000000
PC: 0x00000000800015e8, INSTR: 0xff010113, REG x2: 0x000000008004fde0
PC: 0x00000000800015ec, INSTR: 0x00713023, MEM 0x000000008004fde0: 0x0420000000000000
PC: 0x00000000800015f0, INSTR: 0x01101c93, REG x25: 0x0000000000000000
PC: 0x00000000800015f4, INSTR: 0x4087d3bb, REG x7: 0x0000000000000000
PC: 0x00000000800015f8, INSTR: 0x26314813, REG x16: 0x000000008004ff83
PC: 0x00000000800015fc, INSTR: 0x003a1193, REG x3: 0x0000000000000000
PC: 0x0000000080001600, INSTR: 0x2000b0b7, REG x1: 0x000000002000b000
PC: 0x0000000080001604, INSTR: 0x4c30809b, REG x1: 0x000000002000b4c3
PC: 0x0000000080001608, INSTR: 0x00209093, REG x1: 0x000000008002d30c
PC: 0x000000008000160c, INSTR: 0x37109723, MEM 0x000000008002d67a: 0x0000000000000001
PC: 0x0000000080001610, INSTR: 0x019e1c13, REG x24: 0x01000722e2000000
PC: 0x0000000080001614, INSTR: 0x400272b7, REG x5: 0x0000000040027000
PC: 0x0000000080001618, INSTR: 0x00129293, REG x5: 0x000000008004e000
PC: 0x000000008000161c, INSTR: 0x64f28293, REG x5: 0x000000008004e64f
PC: 0x0000000080001620, INSTR: 0x9092b183, REG x3: 0x0000000000000000, MEM 0x000000008004df58
PC: 0x0000000080001624, INSTR: 0x416fd79b, REG x15: 0x0000000000000000
PC: 0x0000000080001628, INSTR: 0x416ada33, REG x20: 0xfffffffffffff821
PC: 0x000000008000162c, INSTR: 0x008c1e93, REG x29: 0x000722e200000000
PC: 0x0000000080001630, INSTR: 0x00013383, REG x7: 0x0420000000000000, MEM 0x000000008004fde0
PC: 0x0000000080001634, INSTR: 0x01010113, REG x2: 0x000000008004fdf0
PC: 0x0000000080001638, INSTR: 0x00013283, REG x5: 0x1400000000000000, MEM 0x000000008004fdf0
PC: 0x000000008000163c, INSTR: 0x01010113, REG x2: 0x000000008004fe00
PC: 0x0000000080001640, INSTR: 0x00013c03, REG x24: 0xfffffffffffff821, MEM 0x000000008004fe00
PC: 0x0000000080001644, INSTR: 0x01010113, REG x2: 0x000000008004fe10
PC: 0x0000000080001648, INSTR: 0x00013e83, REG x29: 0x0000000000000000, MEM 0x000000008004fe10
PC: 0x000000008000164c, INSTR: 0x01010113, REG x2: 0x000000008004fe20
PC: 0x0000000080001650, INSTR: 0x00013183, REG x3: 0x0000000000000000, MEM 0x000000008004fe20
PC: 0x0000000080001654, INSTR: 0x01010113, REG x2: 0x000000008004fe30
PC: 0x0000000080001658, INSTR: 0x00013783, REG x15: 0x0000000000000000, MEM 0x000000008004fe30
PC: 0x000000008000165c, INSTR: 0x01010113, REG x2: 0x000000008004fe40
PC: 0x0000000080001660, INSTR: 0x00013083, REG x1: 0x00000000800011ec, MEM 0x000000008004fe40
PC: 0x0000000080001664, INSTR: 0x01010113, REG x2: 0x000000008004fe50
PC: 0x0000000080001668, INSTR: 0x00013a03, REG x20: 0x0000000000000000, MEM 0x000000008004fe50
PC: 0x000000008000166c, INSTR: 0x01010113, REG x2: 0x000000008004fe60
PC: 0x0000000080001670, INSTR: 0x00013c83, REG x25: 0x020013fc00000000, MEM 0x000000008004fe60
PC: 0x0000000080001674, INSTR: 0x01010113, REG x2: 0x000000008004fe70
PC: 0x0000000080001678, INSTR: 0x00013803, REG x16: 0x0000000000000000, MEM 0x000000008004fe70
PC: 0x000000008000167c, INSTR: 0x01010113, REG x2: 0x000000008004fe80
PC: 0x0000000080001680, INSTR: 0x00008067
PC: 0x00000000800011ec, INSTR: 0x00363fb3, REG x31: 0x0000000000000000
PC: 0x00000000800011f0, INSTR: 0x01711593, REG x11: 0x0040027f40000000
PC: 0x00000000800011f4, INSTR: 0x00013383, REG x7: 0x0000000000000000, MEM 0x000000008004fe80
PC: 0x00000000800011f8, INSTR: 0x01010113, REG x2: 0x000000008004fe90
PC: 0x00000000800011fc, INSTR: 0x00013f83, REG x31: 0x0000000000000000, MEM 0x000000008004fe90
PC: 0x0000000080001200, INSTR: 0x01010113, REG x2: 0x000000008004fea0
PC: 0x0000000080001204, INSTR: 0x00013183, REG x3: 0x0000000000000000, MEM 0x000000008004fea0
PC: 0x0000000080001208, INSTR: 0x01010113, REG x2: 0x000000008004feb0
PC: 0x000000008000120c, INSTR: 0x00013783, REG x15: 0x0c00000000000000, MEM 0x000000008004feb0
PC: 0x0000000080001210, INSTR: 0x01010113, REG x2: 0x000000008004fec0
PC: 0x0000000080001214, INSTR: 0x00013083, REG x1: 0x00000000800007e4, MEM 0x000000008004fec0
PC: 0x0000000080001218, INSTR: 0x01010113, REG x2: 0x000000008004fed0
PC: 0x000000008000121c, INSTR: 0x00013583, REG x11: 0x0000000000000000, MEM 0x000000008004fed0
PC: 0x0000000080001220, INSTR: 0x01010113, REG x2: 0x000000008004fee0
PC: 0x0000000080001224, INSTR: 0x00013f03, REG x30: 0xffffffffffffff40, MEM 0x000000008004fee0
PC: 0x0000000080001228, INSTR: 0x01010113, REG x2: 0x000000008004fef0
PC: 0x000000008000122c, INSTR: 0x00013483, REG x9: 0x00000000000000c0, MEM 0x000000008004fef0
PC: 0x0000000080001230, INSTR: 0x01010113, REG x2: 0x000000008004ff00
PC: 0x0000000080001234, INSTR: 0x00008067
PC: 0x00000000800007e4, INSTR: 0x00229893, REG x17: 0x5000000000000000
PC: 0x00000000800007e8, INSTR: 0x00769893, REG x17: 0x0000000000000000
PC: 0x00000000800007ec, INSTR: 0x01749313, REG x6: 0x0000000060000000
PC: 0x00000000800007f0, INSTR: 0x434edf13, REG x30: 0x0000000000000000
PC: 0x00000000800007f4, INSTR: 0x00479c93, REG x25: 0xc000000000000000
PC: 0x00000000800007f8, INSTR: 0x00667463
PC: 0x00000000800007fc, INSTR: 0x0040006f
PC: 0x0000000080000800, INSTR: 0x00d59413, REG x8: 0x0000000000000000
PC: 0x0000000080000804, INSTR: 0x00080237, REG x4: 0x0000000000080000
PC: 0x0000000080000808, INSTR: 0x0212021b, REG x4: 0x0000000000080021
PC: 0x000000008000080c, INSTR: 0x00c21213, REG x4: 0x0000000080021000
PC: 0x0000000080000810, INSTR: 0x14120213, REG x4: 0x0000000080021141
PC: 0x0000000080000814, INSTR: 0xba320703, REG x14: 0x0000000000000000, MEM 0x0000000080020ce4
PC: 0x0000000080000818, INSTR: 0x20011b37, REG x22: 0x0000000020011000
PC: 0x000000008000081c, INSTR: 0x002b1b13, REG x22: 0x0000000080044000
PC: 0x0000000080000820, INSTR: 0x8c6b0b13, REG x22: 0x00000000800438c6
PC: 0x0000000080000824, INSTR: 0xc19b2123, MEM 0x00000000800434c8: 0x0000000000000000
PC: 0x0000000080000828, INSTR: 0x000802b7, REG x5: 0x0000000000080000
PC: 0x000000008000082c, INSTR: 0x0212829b, REG x5: 0x0000000000080021
PC: 0x0000000080000830, INSTR: 0x00c29293, REG x5: 0x0000000080021000
PC: 0x0000000080000834, INSTR: 0x75728293, REG x5: 0x0000000080021757
PC: 0x0000000080000838, INSTR: 0x45929783, REG x15: 0x0000000000000000, MEM 0x0000000080021bb0
PC: 0x000000008000083c, INSTR: 0x039f1b93, REG x23: 0x0000000000000000
PC: 0x0000000080000840, INSTR: 0x02be1d93, REG x27: 0x1c8b880000000000
PC: 0x0000000080000844, INSTR: 0x02ac9893, REG x17: 0x0000000000000000
PC: 0x0000000080000848, INSTR: 0x40a78233, REG x4: 0xffffffffffffffff
PC: 0x000000008000084c, INSTR: 0x03cc9193, REG x3: 0x0000000000000000
PC: 0x0000000080000850, INSTR: 0x00c09013
PC: 0x0000000080000854, INSTR: 0x2000d237, REG x4: 0x000000002000d000
PC: 0x0000000080000858, INSTR: 0xd892021b, REG x4: 0x000000002000cd89
PC: 0x000000008000085c, INSTR: 0x00221213, REG x4: 0x0000000080033624
PC: 0x0000000080000860, INSTR: 0xde022503, REG x10: 0x0000000000000000, MEM 0x0000000080033404
PC: 0x0000000080000864, INSTR: 0x83876a93, REG x21: 0xfffffffffffff838
PC: 0x0000000080000868, INSTR: 0x02619613, REG x12: 0x0000000000000000
PC: 0x000000008000086c, INSTR: 0x11d0006f
PC: 0x0000000080001188, INSTR: 0x949ff06f
PC: 0x0000000080000ad0, INSTR: 0x00400d93, REG x27: 0x0000000000000004
PC: 0x0000000080000ad4, INSTR: 0x00000b93, REG x23: 0x0000000000000000
PC: 0x0000000080000ad8, INSTR: 0x0040006f
PC: 0x0000000080000adc, INSTR: 0x016c9693, REG x13: 0x0000000000000000
PC: 0x0000000080000ae0, INSTR: 0x02739513, REG x10: 0x0000000000000000
PC: 0x0000000080000ae4, INSTR: 0x00e71f13, REG x30: 0x0000000000000000
PC: 0x0000000080000ae8, INSTR: 0x01611893, REG x17: 0x0020013fc0000000
PC: 0x0000000080000aec, INSTR: 0x2a545317, REG x6: 0x00000000aa545aec
PC: 0x0000000080000af0, INSTR: 0x00d19713, REG x14: 0x0000000000000000
PC: 0x0000000080000af4, INSTR: 0xfffd8d93, REG x27: 0x0000000000000003
PC: 0x0000000080000af8, INSTR: 0xff7d92e3
PC: 0x0000000080000adc, INSTR: 0x016c9693, REG x13: 0x0000000000000000
PC: 0x0000000080000ae0, INSTR: 0x02739513, REG x10: 0x0000000000000000
PC: 0x0000000080000ae4, INSTR: 0x00e71f13, REG x30: 0x0000000000000000
PC: 0x0000000080000ae8, INSTR: 0x01611893, REG x17: 0x0020013fc0000000
PC: 0x0000000080000aec, INSTR: 0x2a545317, REG x6: 0x00000000aa545aec
PC: 0x0000000080000af0, INSTR: 0x00d19713, REG x14: 0x0000000000000000
PC: 0x0000000080000af4, INSTR: 0xfffd8d93, REG x27: 0x0000000000000002
PC: 0x0000000080000af8, INSTR: 0xff7d92e3
PC: 0x0000000080000adc, INSTR: 0x016c9693, REG x13: 0x0000000000000000
PC: 0x0000000080000ae0, INSTR: 0x02739513, REG x10: 0x0000000000000000
PC: 0x0000000080000ae4, INSTR: 0x00e71f13, REG x30: 0x0000000000000000
PC: 0x0000000080000ae8, INSTR: 0x01611893, REG x17: 0x0020013fc0000000
PC: 0x0000000080000aec, INSTR: 0x2a545317, REG x6: 0x00000000aa545aec
PC: 0x0000000080000af0, INSTR: 0x00d19713, REG x14: 0x0000000000000000
PC: 0x0000000080000af4, INSTR: 0xfffd8d93, REG x27: 0x0000000000000001
PC: 0x0000000080000af8, INSTR: 0xff7d92e3
PC: 0x0000000080000adc, INSTR: 0x016c9693, REG x13: 0x0000000000000000
PC: 0x0000000080000ae0, INSTR: 0x02739513, REG x10: 0x0000000000000000
PC: 0x0000000080000ae4, INSTR: 0x00e71f13, REG x30: 0x0000000000000000
PC: 0x0000000080000ae8, INSTR: 0x01611893, REG x17: 0x0020013fc0000000
PC: 0x0000000080000aec, INSTR: 0x2a545317, REG x6: 0x00000000aa545aec
PC: 0x0000000080000af0, INSTR: 0x00d19713, REG x14: 0x0000000000000000
PC: 0x0000000080000af4, INSTR: 0xfffd8d93, REG x27: 0x0000000000000000
PC: 0x0000000080000af8, INSTR: 0xff7d92e3
PC: 0x0000000080000afc, INSTR: 0x0040006f
PC: 0x0000000080000b00, INSTR: 0x00dedc9b, REG x25: 0x0000000000000000
PC: 0x0000000080000b04, INSTR: 0x03251b13, REG x22: 0x0000000000000000
PC: 0x0000000080000b08, INSTR: 0x01741e13, REG x28: 0x0000000000000000
PC: 0x0000000080000b0c, INSTR: 0x400276b7, REG x13: 0x0000000040027000
PC: 0x0000000080000b10, INSTR: 0x00169693, REG x13: 0x000000008004e000
PC: 0x0000000080000b14, INSTR: 0x8d968693, REG x13: 0x000000008004d8d9
PC: 0x0000000080000b18, INSTR: 0xedb68f03, REG x30: 0x0000000000000000, MEM 0x000000008004d7b4
PC: 0x0000000080000b1c, INSTR: 0x547da013
PC: 0x0000000080000b20, INSTR: 0x0b216793, REG x15: 0x000000008004ffb2
PC: 0x0000000080000b24, INSTR: 0x41b78cbb, REG x25: 0xffffffff8004ffb2
PC: 0x0000000080000b28, INSTR: 0x028e9393, REG x7: 0x0000000000000000
PC: 0x0000000080000b2c, INSTR: 0x03059b13, REG x22: 0x0000000000000000
PC: 0x0000000080000b30, INSTR: 0x02361393, REG x7: 0x0000000000000000
PC: 0x0000000080000b34, INSTR: 0x01d123b3, REG x7: 0x0000000000000000
PC: 0x0000000080000b38, INSTR: 0x01141f93, REG x31: 0x0000000000000000
PC: 0x0000000080000b3c, INSTR: 0x00ee9813, REG x16: 0x0000000000000000
PC: 0x0000000080000b40, INSTR: 0x013a9993, REG x19: 0xffffffffc1c00000
PC: 0x0000000080000b44, INSTR: 0x093a9c63
PC: 0x0000000080000bdc, INSTR: 0xb8fec193, REG x3: 0xfffffffffffffb8f
PC: 0x0000000080000be0, INSTR: 0x40c505b3, REG x11: 0x0000000000000000
PC: 0x0000000080000be4, INSTR: 0x00269493, REG x9: 0x0000000200136364
PC: 0x0000000080000be8, INSTR: 0x022d9f93, REG x31: 0x0000000000000000
PC: 0x0000000080000bec, INSTR: 0x43d5d993, REG x19: 0x0000000000000000
PC: 0x0000000080000bf0, INSTR: 0x40010437, REG x8: 0x0000000040010000
PC: 0x0000000080000bf4, INSTR: 0x7c34041b, REG x8: 0x00000000400107c3
PC: 0x0000000080000bf8, INSTR: 0x00141413, REG x8: 0x0000000080020f86
PC: 0x0000000080000bfc, INSTR: 0x94d44483, REG x9: 0x0000000000000000, MEM 0x00000000800208d3
PC: 0x0000000080000c00, INSTR: 0x03321413, REG x8: 0xb120000000000000
PC: 0x0000000080000c04, INSTR: 0x007f1b93, REG x23: 0x0000000000000000
PC: 0x0000000080000c08, INSTR: 0xc56acd13, REG x26: 0x000000000000046e
