PC: 0x0000000080000000, INSTR: 0x080055b7, REG x11: 0x0000000008005000
PC: 0x0000000080000494, INSTR: 0x001c9c93, REG x25: 0x0000000080042000
PC: 0x0000000080000498, INSTR: 0xbf3c8c93, REG x25: 0x0000000080041bf3
PC: 0x000000008000049c, INSTR: 0x7e5ce603, REG x12: 0x0000000000000000, MEM 0x00000000800423d8
PC: 0x00000000800004a0, INSTR: 0x406c59bb, REG x19: 0xffffffffffffe585
PC: 0x00000000800004a4, INSTR: 0x00120213, REG x4: 0x0000000000000002
PC: 0x00000000800004a8, INSTR: 0xfee264e3
PC: 0x0000000080000490, INSTR: 0x40021cb7, REG x25: 0x0000000040021000
PC: 0x0000000080000494, INSTR: 0x001c9c93, REG x25: 0x0000000080042000
PC: 0x0000000080000498, INSTR: 0xbf3c8c93, REG x25: 0x0000000080041bf3
PC: 0x000000008000049c, INSTR: 0x7e5ce603, REG x12: 0x0000000000000000, MEM 0x00000000800423d8
PC: 0x00000000800004a0, INSTR: 0x406c59bb, REG x19: 0xffffffffffffe585
PC: 0x00000000800004a4, INSTR: 0x00120213, REG x4: 0x0000000000000003
PC: 0x00000000800004a8, INSTR: 0xfee264e3
PC: 0x0000000080000490, INSTR: 0x40021cb7, REG x25: 0x0000000040021000
PC: 0x0000000080000494, INSTR: 0x001c9c93, REG x25: 0x0000000080042000
PC: 0x0000000080000498, INSTR: 0xbf3c8c93, REG x25: 0x0000000080041bf3
PC: 0x000000008000049c, INSTR: 0x7e5ce603, REG x12: 0x0000000000000000, MEM 0x00000000800423d8
PC: 0x00000000800004a0, INSTR: 0x406c59bb, REG x19: 0xffffffffffffe585
PC: 0x00000000800004a4, INSTR: 0x00120213, REG x4: 0x0000000000000004
PC: 0x00000000800004a8, INSTR: 0xfee264e3
PC: 0x00000000800004ac, INSTR: 0x0040006f
PC: 0x00000000800004b0, INSTR: 0x00000293, REG x5: 0x0000000000000000
PC: 0x00000000800004b4, INSTR: 0x00400493, REG x9: 0x0000000000000004
PC: 0x00000000800004b8, INSTR: 0x0040006f
PC: 0x00000000800004bc, INSTR: 0x00128293, REG x5: 0x0000000000000001
PC: 0x00000000800004c0, INSTR: 0x01386463
PC: 0x00000000800004c8, INSTR: 0x00000393, REG x7: 0x0000000000000000
PC: 0x00000000800004cc, INSTR: 0x00400d93, REG x27: 0x0000000000000004
PC: 0x00000000800004d0, INSTR: 0x000c6463
PC: 0x00000000800004d4, INSTR: 0x0040006f
PC: 0x00000000800004d8, INSTR: 0x17cda413, REG x8: 0x0000000000000001
PC: 0x00000000800004dc, INSTR: 0x00138393, REG x7: 0x0000000000000001
PC: 0x00000000800004e0, INSTR: 0xffb3ece3
PC: 0x00000000800004d8, INSTR: 0x17cda413, REG x8: 0x0000000000000001
PC: 0x00000000800004dc, INSTR: 0x00138393, REG x7: 0x0000000000000002
PC: 0x00000000800004e0, INSTR: 0xffb3ece3
PC: 0x00000000800004d8, INSTR: 0x17cda413, REG x8: 0x0000000000000001
PC: 0x00000000800004dc, INSTR: 0x00138393, REG x7: 0x0000000000000003
PC: 0x00000000800004e0, INSTR: 0xffb3ece3
PC: 0x00000000800004d8, INSTR: 0x17cda413, REG x8: 0x0000000000000001
PC: 0x00000000800004dc, INSTR: 0x00138393, REG x7: 0x0000000000000004
PC: 0x00000000800004e0, INSTR: 0xffb3ece3
PC: 0x00000000800004e4, INSTR: 0x0040006f
PC: 0x00000000800004e8, INSTR: 0x01014cb3, REG x25: 0xe636f5aee359f61f
PC: 0x00000000800004ec, INSTR: 0x00002617, REG x12: 0x00000000800024ec
PC: 0x00000000800004f0, INSTR: 0xe6860613, REG x12: 0x0000000080002354
PC: 0x00000000800004f4, INSTR: 0x000600e7, REG x1: 0x00000000800004f8
PC: 0x0000000080002354, INSTR: 0xff010113, REG x2: 0x000000008004fef0
PC: 0x0000000080002358, INSTR: 0x01513023, MEM 0x000000008004fef0: 0x303d24071894e344
PC: 0x000000008000235c, INSTR: 0xff010113, REG x2: 0x000000008004fee0
PC: 0x0000000080002360, INSTR: 0x01e13023, MEM 0x000000008004fee0: 0x00000000800473b3
PC: 0x0000000080002364, INSTR: 0xff010113, REG x2: 0x000000008004fed0
PC: 0x0000000080002368, INSTR: 0x00613023, MEM 0x000000008004fed0: 0x842f73a6df3709f1
PC: 0x000000008000236c, INSTR: 0xff010113, REG x2: 0x000000008004fec0
PC: 0x0000000080002370, INSTR: 0x00d13023, MEM 0x000000008004fec0: 0x000000008004ac71
PC: 0x0000000080002374, INSTR: 0xff010113, REG x2: 0x000000008004feb0
PC: 0x0000000080002378, INSTR: 0x01d13023, MEM 0x000000008004feb0: 0xe098e732126f0330
PC: 0x000000008000237c, INSTR: 0xff010113, REG x2: 0x000000008004fea0
PC: 0x0000000080002380, INSTR: 0x01f13023, MEM 0x000000008004fea0: 0xb44305d03ae3e9b9
PC: 0x0000000080002384, INSTR: 0xff010113, REG x2: 0x000000008004fe90
PC: 0x0000000080002388, INSTR: 0x01313023, MEM 0x000000008004fe90: 0xffffffffffffe585
PC: 0x000000008000238c, INSTR: 0xff010113, REG x2: 0x000000008004fe80
PC: 0x0000000080002390, INSTR: 0x00713023, MEM 0x000000008004fe80: 0x0000000000000004
PC: 0x0000000080002394, INSTR: 0x00000a93, REG x21: 0x0000000000000000
PC: 0x0000000080002398, INSTR: 0x00400993, REG x19: 0x0000000000000004
PC: 0x000000008000239c, INSTR: 0x0040006f
PC: 0x00000000800023a0, INSTR: 0x001a8a93, REG x21: 0x0000000000000001
PC: 0x00000000800023a4, INSTR: 0x0154e463
PC: 0x00000000800023a8, INSTR: 0x0040006f
PC: 0x00000000800023ac, INSTR: 0x02fdde93, REG x29: 0x0000000000000000
PC: 0x00000000800023b0, INSTR: 0xfe28ef37, REG x30: 0xfffffffffe28e000
PC: 0x00000000800023b4, INSTR: 0x01696463
PC: 0x00000000800023bc, INSTR: 0x01091333, REG x6: 0x2f7791bc80000000
PC: 0x00000000800023c0, INSTR: 0x400156b7, REG x13: 0x0000000040015000
PC: 0x00000000800023c4, INSTR: 0x8936869b, REG x13: 0x0000000040014893
PC: 0x00000000800023c8, INSTR: 0x00169693, REG x13: 0x0000000080029126
PC: 0x00000000800023cc, INSTR: 0x2cd6b123, MEM 0x00000000800293e8: 0x0000000080029126
PC: 0x00000000800023d0, INSTR: 0xfd3ae8e3
PC: 0x00000000800023a0, INSTR: 0x001a8a93, REG x21: 0x0000000000000002
PC: 0x00000000800023a4, INSTR: 0x0154e463
PC: 0x00000000800023a8, INSTR: 0x0040006f
PC: 0x00000000800023ac, INSTR: 0x02fdde93, REG x29: 0x0000000000000000
PC: 0x00000000800023b0, INSTR: 0xfe28ef37, REG x30: 0xfffffffffe28e000
PC: 0x00000000800023b4, INSTR: 0x01696463
PC: 0x00000000800023bc, INSTR: 0x01091333, REG x6: 0x2f7791bc80000000
PC: 0x00000000800023c0, INSTR: 0x400156b7, REG x13: 0x0000000040015000
PC: 0x00000000800023c4, INSTR: 0x8936869b, REG x13: 0x0000000040014893
PC: 0x00000000800023c8, INSTR: 0x00169693, REG x13: 0x0000000080029126
PC: 0x00000000800023cc, INSTR: 0x2cd6b123, MEM 0x00000000800293e8: 0x0000000080029126
PC: 0x00000000800023d0, INSTR: 0xfd3ae8e3
PC: 0x00000000800023a0, INSTR: 0x001a8a93, REG x21: 0x0000000000000003
PC: 0x00000000800023a4, INSTR: 0x0154e463
PC: 0x00000000800023a8, INSTR: 0x0040006f
PC: 0x00000000800023ac, INSTR: 0x02fdde93, REG x29: 0x0000000000000000
PC: 0x00000000800023b0, INSTR: 0xfe28ef37, REG x30: 0xfffffffffe28e000
PC: 0x00000000800023b4, INSTR: 0x01696463
PC: 0x00000000800023bc, INSTR: 0x01091333, REG x6: 0x2f7791bc80000000
PC: 0x00000000800023c0, INSTR: 0x400156b7, REG x13: 0x0000000040015000
PC: 0x00000000800023c4, INSTR: 0x8936869b, REG x13: 0x0000000040014893
PC: 0x00000000800023c8, INSTR: 0x00169693, REG x13: 0x0000000080029126
PC: 0x00000000800023cc, INSTR: 0x2cd6b123, MEM 0x00000000800293e8: 0x0000000080029126
PC: 0x00000000800023d0, INSTR: 0xfd3ae8e3
PC: 0x00000000800023a0, INSTR: 0x001a8a93, REG x21: 0x0000000000000004
PC: 0x00000000800023a4, INSTR: 0x0154e463
PC: 0x00000000800023a8, INSTR: 0x0040006f
PC: 0x00000000800023ac, INSTR: 0x02fdde93, REG x29: 0x0000000000000000
PC: 0x00000000800023b0, INSTR: 0xfe28ef37, REG x30: 0xfffffffffe28e000
PC: 0x00000000800023b4, INSTR: 0x01696463
PC: 0x00000000800023bc, INSTR: 0x01091333, REG x6: 0x2f7791bc80000000
PC: 0x00000000800023c0, INSTR: 0x400156b7, REG x13: 0x0000000040015000
PC: 0x00000000800023c4, INSTR: 0x8936869b, REG x13: 0x0000000040014893
PC: 0x00000000800023c8, INSTR: 0x00169693, REG x13: 0x0000000080029126
PC: 0x00000000800023cc, INSTR: 0x2cd6b123, MEM 0x00000000800293e8: 0x0000000080029126
PC: 0x00000000800023d0, INSTR: 0xfd3ae8e3
PC: 0x00000000800023d4, INSTR: 0x0040006f
PC: 0x00000000800023d8, INSTR: 0x0071e463
PC: 0x00000000800023dc, INSTR: 0x0040006f
PC: 0x00000000800023e0, INSTR: 0x0046f463
PC: 0x00000000800023e8, INSTR: 0x40013fb7, REG x31: 0x0000000040013000
PC: 0x00000000800023ec, INSTR: 0xbcbf8f9b, REG x31: 0x0000000040012bcb
PC: 0x00000000800023f0, INSTR: 0x001f9f93, REG x31: 0x0000000080025796
PC: 0x00000000800023f4, INSTR: 0xa47f8383, REG x7: 0x0000000000000000, MEM 0x00000000800251dd
PC: 0x00000000800023f8, INSTR: 0x00013383, REG x7: 0x0000000000000004, MEM 0x000000008004fe80
PC: 0x00000000800023fc, INSTR: 0x01010113, REG x2: 0x000000008004fe90
PC: 0x0000000080002400, INSTR: 0x00013983, REG x19: 0xffffffffffffe585, MEM 0x000000008004fe90
PC: 0x0000000080002404, INSTR: 0x01010113, REG x2: 0x000000008004fea0
PC: 0x0000000080002408, INSTR: 0x00013f83, REG x31: 0xb44305d03ae3e9b9, MEM 0x000000008004fea0
PC: 0x000000008000240c, INSTR: 0x01010113, REG x2: 0x000000008004feb0
PC: 0x0000000080002410, INSTR: 0x00013e83, REG x29: 0xe098e732126f0330, MEM 0x000000008004feb0
PC: 0x0000000080002414, INSTR: 0x01010113, REG x2: 0x000000008004fec0
PC: 0x0000000080002418, INSTR: 0x00013683, REG x13: 0x000000008004ac71, MEM 0x000000008004fec0
PC: 0x000000008000241c, INSTR: 0x01010113, REG x2: 0x000000008004fed0
PC: 0x0000000080002420, INSTR: 0x00013303, REG x6: 0x842f73a6df3709f1, MEM 0x000000008004fed0
PC: 0x0000000080002424, INSTR: 0x01010113, REG x2: 0x000000008004fee0
PC: 0x0000000080002428, INSTR: 0x00013f03, REG x30: 0x00000000800473b3, MEM 0x000000008004fee0
PC: 0x000000008000242c, INSTR: 0x01010113, REG x2: 0x000000008004fef0
PC: 0x0000000080002430, INSTR: 0x00013a83, REG x21: 0x303d24071894e344, MEM 0x000000008004fef0
PC: 0x0000000080002434, INSTR: 0x01010113, REG x2: 0x000000008004ff00
PC: 0x0000000080002438, INSTR: 0x00008067
PC: 0x00000000800004f8, INSTR: 0xfc92e2e3
PC: 0x00000000800004bc, INSTR: 0x00128293, REG x5: 0x0000000000000002
PC: 0x00000000800004c0, INSTR: 0x01386463
PC: 0x00000000800004c8, INSTR: 0x00000393, REG x7: 0x0000000000000000
PC: 0x00000000800004cc, INSTR: 0x00400d93, REG x27: 0x0000000000000004
PC: 0x00000000800004d0, INSTR: 0x000c6463
PC: 0x00000000800004d4, INSTR: 0x0040006f
PC: 0x00000000800004d8, INSTR: 0x17cda413, REG x8: 0x0000000000000001
PC: 0x00000000800004dc, INSTR: 0x00138393, REG x7: 0x0000000000000001
PC: 0x00000000800004e0, INSTR: 0xffb3ece3
PC: 0x00000000800004d8, INSTR: 0x17cda413, REG x8: 0x0000000000000001
PC: 0x00000000800004dc, INSTR: 0x00138393, REG x7: 0x0000000000000002
PC: 0x00000000800004e0, INSTR: 0xffb3ece3
PC: 0x00000000800004d8, INSTR: 0x17cda413, REG x8: 0x0000000000000001
PC: 0x00000000800004dc, INSTR: 0x00138393, REG x7: 0x0000000000000003
PC: 0x00000000800004e0, INSTR: 0xffb3ece3
PC: 0x00000000800004d8, INSTR: 0x17cda413, REG x8: 0x0000000000000001
PC: 0x00000000800004dc, INSTR: 0x00138393, REG x7: 0x0000000000000004
PC: 0x00000000800004e0, INSTR: 0xffb3ece3
PC: 0x00000000800004e4, INSTR: 0x0040006f
PC: 0x00000000800004e8, INSTR: 0x01014cb3, REG x25: 0xe636f5aee359f61f
PC: 0x00000000800004ec, INSTR: 0x00002617, REG x12: 0x00000000800024ec
PC: 0x00000000800004f0, INSTR: 0xe6860613, REG x12: 0x0000000080002354
PC: 0x00000000800004f4, INSTR: 0x000600e7, REG x1: 0x00000000800004f8
PC: 0x0000000080002354, INSTR: 0xff010113, REG x2: 0x000000008004fef0
PC: 0x0000000080002358, INSTR: 0x01513023, MEM 0x000000008004fef0: 0x303d24071894e344
PC: 0x000000008000235c, INSTR: 0xff010113, REG x2: 0x000000008004fee0
PC: 0x0000000080002360, INSTR: 0x01e13023, MEM 0x000000008004fee0: 0x00000000800473b3
PC: 0x0000000080002364, INSTR: 0xff010113, REG x2: 0x000000008004fed0
PC: 0x0000000080002368, INSTR: 0x00613023, MEM 0x000000008004fed0: 0x842f73a6df3709f1
PC: 0x000000008000236c, INSTR: 0xff010113, REG x2: 0x000000008004fec0
PC: 0x0000000080002370, INSTR: 0x00d13023, MEM 0x000000008004fec0: 0x000000008004ac71
PC: 0x0000000080002374, INSTR: 0xff010113, REG x2: 0x000000008004feb0
PC: 0x0000000080002378, INSTR: 0x01d13023, MEM 0x000000008004feb0: 0xe098e732126f0330
PC: 0x000000008000237c, INSTR: 0xff010113, REG x2: 0x000000008004fea0
PC: 0x0000000080002380, INSTR: 0x01f13023, MEM 0x000000008004fea0: 0xb44305d03ae3e9b9
PC: 0x0000000080002384, INSTR: 0xff010113, REG x2: 0x000000008004fe90
PC: 0x0000000080002388, INSTR: 0x01313023, MEM 0x000000008004fe90: 0xffffffffffffe585
PC: 0x000000008000238c, INSTR: 0xff010113, REG x2: 0x000000008004fe80
PC: 0x0000000080002390, INSTR: 0x00713023, MEM 0x000000008004fe80: 0x0000000000000004
PC: 0x0000000080002394, INSTR: 0x00000a93, REG x21: 0x0000000000000000
PC: 0x0000000080002398, INSTR: 0x00400993, REG x19: 0x0000000000000004
PC: 0x000000008000239c, INSTR: 0x0040006f
PC: 0x00000000800023a0, INSTR: 0x001a8a93, REG x21: 0x0000000000000001
PC: 0x00000000800023a4, INSTR: 0x0154e463
PC: 0x00000000800023a8, INSTR: 0x0040006f
PC: 0x00000000800023ac, INSTR: 0x02fdde93, REG x29: 0x0000000000000000
PC: 0x00000000800023b0, INSTR: 0xfe28ef37, REG x30: 0xfffffffffe28e000
PC: 0x00000000800023b4, INSTR: 0x01696463
PC: 0x00000000800023bc, INSTR: 0x01091333, REG x6: 0x2f7791bc80000000
PC: 0x00000000800023c0, INSTR: 0x400156b7, REG x13: 0x0000000040015000
PC: 0x00000000800023c4, INSTR: 0x8936869b, REG x13: 0x0000000040014893
PC: 0x00000000800023c8, INSTR: 0x00169693, REG x13: 0x0000000080029126
PC: 0x00000000800023cc, INSTR: 0x2cd6b123, MEM 0x00000000800293e8: 0x0000000080029126
PC: 0x00000000800023d0, INSTR: 0xfd3ae8e3
PC: 0x00000000800023a0, INSTR: 0x001a8a93, REG x21: 0x0000000000000002
PC: 0x00000000800023a4, INSTR: 0x0154e463
PC: 0x00000000800023a8, INSTR: 0x0040006f
PC: 0x00000000800023ac, INSTR: 0x02fdde93, REG x29: 0x0000000000000000
PC: 0x00000000800023b0, INSTR: 0xfe28ef37, REG x30: 0xfffffffffe28e000
PC: 0x00000000800023b4, INSTR: 0x01696463
PC: 0x00000000800023bc, INSTR: 0x01091333, REG x6: 0x2f7791bc80000000
PC: 0x00000000800023c0, INSTR: 0x400156b7, REG x13: 0x0000000040015000
PC: 0x00000000800023c4, INSTR: 0x8936869b, REG x13: 0x0000000040014893
PC: 0x00000000800023c8, INSTR: 0x00169693, REG x13: 0x0000000080029126
PC: 0x00000000800023cc, INSTR: 0x2cd6b123, MEM 0x00000000800293e8: 0x0000000080029126
PC: 0x00000000800023d0, INSTR: 0xfd3ae8e3
PC: 0x00000000800023a0, INSTR: 0x001a8a93, REG x21: 0x0000000000000003
PC: 0x00000000800023a4, INSTR: 0x0154e463
PC: 0x00000000800023a8, INSTR: 0x0040006f
PC: 0x00000000800023ac, INSTR: 0x02fdde93, REG x29: 0x0000000000000000
PC: 0x00000000800023b0, INSTR: 0xfe28ef37, REG x30: 0xfffffffffe28e000
PC: 0x00000000800023b4, INSTR: 0x01696463
PC: 0x00000000800023bc, INSTR: 0x01091333, REG x6: 0x2f7791bc80000000
PC: 0x00000000800023c0, INSTR: 0x400156b7, REG x13: 0x0000000040015000
PC: 0x00000000800023c4, INSTR: 0x8936869b, REG x13: 0x0000000040014893
PC: 0x00000000800023c8, INSTR: 0x00169693, REG x13: 0x0000000080029126
PC: 0x00000000800023cc, INSTR: 0x2cd6b123, MEM 0x00000000800293e8: 0x0000000080029126
PC: 0x00000000800023d0, INSTR: 0xfd3ae8e3
PC: 0x00000000800023a0, INSTR: 0x001a8a93, REG x21: 0x0000000000000004
PC: 0x00000000800023a4, INSTR: 0x0154e463
PC: 0x00000000800023a8, INSTR: 0x0040006f
PC: 0x00000000800023ac, INSTR: 0x02fdde93, REG x29: 0x0000000000000000
PC: 0x00000000800023b0, INSTR: 0xfe28ef37, REG x30: 0xfffffffffe28e000
PC: 0x00000000800023b4, INSTR: 0x01696463
PC: 0x00000000800023bc, INSTR: 0x01091333, REG x6: 0x2f7791bc80000000
PC: 0x00000000800023c0, INSTR: 0x400156b7, REG x13: 0x0000000040015000
PC: 0x00000000800023c4, INSTR: 0x8936869b, REG x13: 0x0000000040014893
PC: 0x00000000800023c8, INSTR: 0x00169693, REG x13: 0x0000000080029126
PC: 0x00000000800023cc, INSTR: 0x2cd6b123, MEM 0x00000000800293e8: 0x0000000080029126
PC: 0x00000000800023d0, INSTR: 0xfd3ae8e3
PC: 0x00000000800023d4, INSTR: 0x0040006f
PC: 0x00000000800023d8, INSTR: 0x0071e463
PC: 0x00000000800023dc, INSTR: 0x0040006f
PC: 0x00000000800023e0, INSTR: 0x0046f463
PC: 0x00000000800023e8, INSTR: 0x40013fb7, REG x31: 0x0000000040013000
PC: 0x00000000800023ec, INSTR: 0xbcbf8f9b, REG x31: 0x0000000040012bcb
PC: 0x00000000800023f0, INSTR: 0x001f9f93, REG x31: 0x0000000080025796
PC: 0x00000000800023f4, INSTR: 0xa47f8383, REG x7: 0x0000000000000000, MEM 0x00000000800251dd
PC: 0x00000000800023f8, INSTR: 0x00013383, REG x7: 0x0000000000000004, MEM 0x000000008004fe80
PC: 0x00000000800023fc, INSTR: 0x01010113, REG x2: 0x000000008004fe90
PC: 0x0000000080002400, INSTR: 0x00013983, REG x19: 0xffffffffffffe585, MEM 0x000000008004fe90
PC: 0x0000000080002404, INSTR: 0x01010113, REG x2: 0x000000008004fea0
PC: 0x0000000080002408, INSTR: 0x00013f83, REG x31: 0xb44305d03ae3e9b9, MEM 0x000000008004fea0
PC: 0x000000008000240c, INSTR: 0x01010113, REG x2: 0x000000008004feb0
PC: 0x0000000080002410, INSTR: 0x00013e83, REG x29: 0xe098e732126f0330, MEM 0x000000008004feb0
PC: 0x0000000080002414, INSTR: 0x01010113, REG x2: 0x000000008004fec0
PC: 0x0000000080002418, INSTR: 0x00013683, REG x13: 0x000000008004ac71, MEM 0x000000008004fec0
PC: 0x000000008000241c, INSTR: 0x01010113, REG x2: 0x000000008004fed0
PC: 0x0000000080002420, INSTR: 0x00013303, REG x6: 0x842f73a6df3709f1, MEM 0x000000008004fed0
PC: 0x0000000080002424, INSTR: 0x01010113, REG x2: 0x000000008004fee0
PC: 0x0000000080002428, INSTR: 0x00013f03, REG x30: 0x00000000800473b3, MEM 0x000000008004fee0
PC: 0x000000008000242c, INSTR: 0x01010113, REG x2: 0x000000008004fef0
PC: 0x0000000080002430, INSTR: 0x00013a83, REG x21: 0x303d24071894e344, MEM 0x000000008004fef0
PC: 0x0000000080002434, INSTR: 0x01010113, REG x2: 0x000000008004ff00
PC: 0x0000000080002438, INSTR: 0x00008067
PC: 0x00000000800004f8, INSTR: 0xfc92e2e3
PC: 0x00000000800004bc, INSTR: 0x00128293, REG x5: 0x0000000000000003
PC: 0x00000000800004c0, INSTR: 0x01386463
PC: 0x00000000800004c8, INSTR: 0x00000393, REG x7: 0x0000000000000000
PC: 0x00000000800004cc, INSTR: 0x00400d93, REG x27: 0x0000000000000004
PC: 0x00000000800004d0, INSTR: 0x000c6463
PC: 0x00000000800004d4, INSTR: 0x0040006f
PC: 0x00000000800004d8, INSTR: 0x17cda413, REG x8: 0x0000000000000001
PC: 0x00000000800004dc, INSTR: 0x00138393, REG x7: 0x0000000000000001
PC: 0x00000000800004e0, INSTR: 0xffb3ece3
PC: 0x00000000800004d8, INSTR: 0x17cda413, REG x8: 0x0000000000000001
PC: 0x00000000800004dc, INSTR: 0x00138393, REG x7: 0x0000000000000002
PC: 0x00000000800004e0, INSTR: 0xffb3ece3
PC: 0x00000000800004d8, INSTR: 0x17cda413, REG x8: 0x0000000000000001
PC: 0x00000000800004dc, INSTR: 0x00138393, REG x7: 0x0000000000000003
PC: 0x00000000800004e0, INSTR: 0xffb3ece3
PC: 0x00000000800004d8, INSTR: 0x17cda413, REG x8: 0x0000000000000001
PC: 0x00000000800004dc, INSTR: 0x00138393, REG x7: 0x0000000000000004
PC: 0x00000000800004e0, INSTR: 0xffb3ece3
PC: 0x00000000800004e4, INSTR: 0x0040006f
PC: 0x00000000800004e8, INSTR: 0x01014cb3, REG x25: 0xe636f5aee359f61f
PC: 0x00000000800004ec, INSTR: 0x00002617, REG x12: 0x00000000800024ec
PC: 0x00000000800004f0, INSTR: 0xe6860613, REG x12: 0x0000000080002354
PC: 0x00000000800004f4, INSTR: 0x000600e7, REG x1: 0x00000000800004f8
PC: 0x0000000080002354, INSTR: 0xff010113, REG x2: 0x000000008004fef0
PC: 0x0000000080002358, INSTR: 0x01513023, MEM 0x000000008004fef0: 0x303d24071894e344
PC: 0x000000008000235c, INSTR: 0xff010113, REG x2: 0x000000008004fee0
PC: 0x0000000080002360, INSTR: 0x01e13023, MEM 0x000000008004fee0: 0x00000000800473b3
PC: 0x0000000080002364, INSTR: 0xff010113, REG x2: 0x000000008004fed0
PC: 0x0000000080002368, INSTR: 0x00613023, MEM 0x000000008004fed0: 0x842f73a6df3709f1
PC: 0x000000008000236c, INSTR: 0xff010113, REG x2: 0x000000008004fec0
PC: 0x0000000080002370, INSTR: 0x00d13023, MEM 0x000000008004fec0: 0x000000008004ac71
PC: 0x0000000080002374, INSTR: 0xff010113, REG x2: 0x000000008004feb0
PC: 0x0000000080002378, INSTR: 0x01d13023, MEM 0x000000008004feb0: 0xe098e732126f0330
PC: 0x000000008000237c, INSTR: 0xff010113, REG x2: 0x000000008004fea0
PC: 0x0000000080002380, INSTR: 0x01f13023, MEM 0x000000008004fea0: 0xb44305d03ae3e9b9
PC: 0x0000000080002384, INSTR: 0xff010113, REG x2: 0x000000008004fe90
PC: 0x0000000080002388, INSTR: 0x01313023, MEM 0x000000008004fe90: 0xffffffffffffe585
PC: 0x000000008000238c, INSTR: 0xff010113, REG x2: 0x000000008004fe80
PC: 0x0000000080002390, INSTR: 0x00713023, MEM 0x000000008004fe80: 0x0000000000000004
PC: 0x0000000080002394, INSTR: 0x00000a93, REG x21: 0x0000000000000000
PC: 0x0000000080002398, INSTR: 0x00400993, REG x19: 0x0000000000000004
PC: 0x000000008000239c, INSTR: 0x0040006f
PC: 0x00000000800023a0, INSTR: 0x001a8a93, REG x21: 0x0000000000000001
PC: 0x00000000800023a4, INSTR: 0x0154e463
PC: 0x00000000800023a8, INSTR: 0x0040006f
PC: 0x00000000800023ac, INSTR: 0x02fdde93, REG x29: 0x0000000000000000
PC: 0x00000000800023b0, INSTR: 0xfe28ef37, REG x30: 0xfffffffffe28e000
PC: 0x00000000800023b4, INSTR: 0x01696463
PC: 0x00000000800023bc, INSTR: 0x01091333, REG x6: 0x2f7791bc80000000
PC: 0x00000000800023c0, INSTR: 0x400156b7, REG x13: 0x0000000040015000
PC: 0x00000000800023c4, INSTR: 0x8936869b, REG x13: 0x0000000040014893
PC: 0x00000000800023c8, INSTR: 0x00169693, REG x13: 0x0000000080029126
PC: 0x00000000800023cc, INSTR: 0x2cd6b123, MEM 0x00000000800293e8: 0x0000000080029126
PC: 0x00000000800023d0, INSTR: 0xfd3ae8e3
PC: 0x00000000800023a0, INSTR: 0x001a8a93, REG x21: 0x0000000000000002
PC: 0x00000000800023a4, INSTR: 0x0154e463
PC: 0x00000000800023a8, INSTR: 0x0040006f
PC: 0x00000000800023ac, INSTR: 0x02fdde93, REG x29: 0x0000000000000000
PC: 0x00000000800023b0, INSTR: 0xfe28ef37, REG x30: 0xfffffffffe28e000
PC: 0x00000000800023b4, INSTR: 0x01696463
PC: 0x00000000800023bc, INSTR: 0x01091333, REG x6: 0x2f7791bc80000000
PC: 0x00000000800023c0, INSTR: 0x400156b7, REG x13: 0x0000000040015000
PC: 0x00000000800023c4, INSTR: 0x8936869b, REG x13: 0x0000000040014893
PC: 0x00000000800023c8, INSTR: 0x00169693, REG x13: 0x0000000080029126
PC: 0x00000000800023cc, INSTR: 0x2cd6b123, MEM 0x00000000800293e8: 0x0000000080029126
PC: 0x00000000800023d0, INSTR: 0xfd3ae8e3
PC: 0x00000000800023a0, INSTR: 0x001a8a93, REG x21: 0x0000000000000003
PC: 0x00000000800023a4, INSTR: 0x0154e463
PC: 0x00000000800023a8, INSTR: 0x0040006f
PC: 0x00000000800023ac, INSTR: 0x02fdde93, REG x29: 0x0000000000000000
PC: 0x00000000800023b0, INSTR: 0xfe28ef37, REG x30: 0xfffffffffe28e000
PC: 0x00000000800023b4, INSTR: 0x01696463
PC: 0x00000000800023bc, INSTR: 0x01091333, REG x6: 0x2f7791bc80000000
PC: 0x00000000800023c0, INSTR: 0x400156b7, REG x13: 0x0000000040015000
PC: 0x00000000800023c4, INSTR: 0x8936869b, REG x13: 0x0000000040014893
PC: 0x00000000800023c8, INSTR: 0x00169693, REG x13: 0x0000000080029126
PC: 0x00000000800023cc, INSTR: 0x2cd6b123, MEM 0x00000000800293e8: 0x0000000080029126
PC: 0x00000000800023d0, INSTR: 0xfd3ae8e3
PC: 0x00000000800023a0, INSTR: 0x001a8a93, REG x21: 0x0000000000000004
PC: 0x00000000800023a4, INSTR: 0x0154e463
PC: 0x00000000800023a8, INSTR: 0x0040006f
PC: 0x00000000800023ac, INSTR: 0x02fdde93, REG x29: 0x0000000000000000
PC: 0x00000000800023b0, INSTR: 0xfe28ef37, REG x30: 0xfffffffffe28e000
PC: 0x00000000800023b4, INSTR: 0x01696463
PC: 0x00000000800023bc, INSTR: 0x01091333, REG x6: 0x2f7791bc80000000
PC: 0x00000000800023c0, INSTR: 0x400156b7, REG x13: 0x0000000040015000
PC: 0x00000000800023c4, INSTR: 0x8936869b, REG x13: 0x0000000040014893
PC: 0x00000000800023c8, INSTR: 0x00169693, REG x13: 0x0000000080029126
PC: 0x00000000800023cc, INSTR: 0x2cd6b123, MEM 0x00000000800293e8: 0x0000000080029126
