PC: 0x0000000080000000, INSTR: 0x08005337, REG x6: 0x0000000008005000
PC: 0x000000008000160c, INSTR: 0x00813023, MEM 0x000000008004fec0: 0x0000000000000000
PC: 0x0000000080001610, INSTR: 0xff010113, REG x2: 0x000000008004feb0
PC: 0x0000000080001614, INSTR: 0x00313023, MEM 0x000000008004feb0: 0x0000000000000000
PC: 0x0000000080001618, INSTR: 0xff010113, REG x2: 0x000000008004fea0
PC: 0x000000008000161c, INSTR: 0x01313023, MEM 0x000000008004fea0: 0xfffffffffffffe39
PC: 0x0000000080001620, INSTR: 0xff010113, REG x2: 0x000000008004fe90
PC: 0x0000000080001624, INSTR: 0x00713023, MEM 0x000000008004fe90: 0x0000000000000000
PC: 0x0000000080001628, INSTR: 0xff010113, REG x2: 0x000000008004fe80
PC: 0x000000008000162c, INSTR: 0x00e13023, MEM 0x000000008004fe80: 0x0000000000000000
PC: 0x0000000080001630, INSTR: 0x42ea5093, REG x1: 0x0000000000000000
PC: 0x0000000080001634, INSTR: 0x41ded19b, REG x3: 0xfffffffffffffffc
PC: 0x0000000080001638, INSTR: 0x2d72041b, REG x8: 0xffffffff8004238f
PC: 0x000000008000163c, INSTR: 0x40b4d993, REG x19: 0x0000000000000000
PC: 0x0000000080001640, INSTR: 0x42475393, REG x7: 0x0000000000000000
PC: 0x0000000080001644, INSTR: 0x003141b3, REG x3: 0xffffffff7ffb017c
PC: 0x0000000080001648, INSTR: 0x4110d193, REG x3: 0x0000000000000000
PC: 0x000000008000164c, INSTR: 0x43f15913, REG x18: 0x0000000000000000
PC: 0x0000000080001650, INSTR: 0x413ed313, REG x6: 0x0000000000001000
PC: 0x0000000080001654, INSTR: 0xcdcd3713, REG x14: 0x0000000000000001
PC: 0x0000000080001658, INSTR: 0x00013703, REG x14: 0x0000000000000000, MEM 0x000000008004fe80
PC: 0x000000008000165c, INSTR: 0x01010113, REG x2: 0x000000008004fe90
PC: 0x0000000080001660, INSTR: 0x00013383, REG x7: 0x0000000000000000, MEM 0x000000008004fe90
PC: 0x0000000080001664, INSTR: 0x01010113, REG x2: 0x000000008004fea0
PC: 0x0000000080001668, INSTR: 0x00013983, REG x19: 0xfffffffffffffe39, MEM 0x000000008004fea0
PC: 0x000000008000166c, INSTR: 0x01010113, REG x2: 0x000000008004feb0
PC: 0x0000000080001670, INSTR: 0x00013183, REG x3: 0x0000000000000000, MEM 0x000000008004feb0
PC: 0x0000000080001674, INSTR: 0x01010113, REG x2: 0x000000008004fec0
PC: 0x0000000080001678, INSTR: 0x00013403, REG x8: 0x0000000000000000, MEM 0x000000008004fec0
PC: 0x000000008000167c, INSTR: 0x01010113, REG x2: 0x000000008004fed0
PC: 0x0000000080001680, INSTR: 0x00013083, REG x1: 0x0000000080000ea0, MEM 0x000000008004fed0
PC: 0x0000000080001684, INSTR: 0x01010113, REG x2: 0x000000008004fee0
PC: 0x0000000080001688, INSTR: 0x00013303, REG x6: 0x0000000000000000, MEM 0x000000008004fee0
PC: 0x000000008000168c, INSTR: 0x01010113, REG x2: 0x000000008004fef0
PC: 0x0000000080001690, INSTR: 0x00013903, REG x18: 0x0000000000000000, MEM 0x000000008004fef0
PC: 0x0000000080001694, INSTR: 0x01010113, REG x2: 0x000000008004ff00
PC: 0x0000000080001698, INSTR: 0x00008067
PC: 0x0000000080000ea0, INSTR: 0x42275213, REG x4: 0x0000000000000000
PC: 0x0000000080000ea4, INSTR: 0x0017e2b3, REG x5: 0x0000000080000ea4
PC: 0x0000000080000ea8, INSTR: 0x000a053b, REG x10: 0x0000000000000000
PC: 0x0000000080000eac, INSTR: 0x41545013
PC: 0x0000000080000eb0, INSTR: 0xfff78793, REG x15: 0x0000000000000003
PC: 0x0000000080000eb4, INSTR: 0xf9b798e3
PC: 0x0000000080000e44, INSTR: 0x2000f2b7, REG x5: 0x000000002000f000
PC: 0x0000000080000e48, INSTR: 0x00229293, REG x5: 0x000000008003c000
PC: 0x0000000080000e4c, INSTR: 0x36928293, REG x5: 0x000000008003c369
PC: 0x0000000080000e50, INSTR: 0xda728403, REG x8: 0x0000000000000000, MEM 0x000000008003c110
PC: 0x0000000080000e54, INSTR: 0x42b8d813, REG x16: 0x0000000000000000
PC: 0x0000000080000e58, INSTR: 0x403e5893, REG x17: 0x0000000010007ca6
PC: 0x0000000080000e5c, INSTR: 0x4187df13, REG x30: 0x0000000000000000
PC: 0x0000000080000e60, INSTR: 0x4347d413, REG x8: 0x0000000000000000
PC: 0x0000000080000e64, INSTR: 0x00080cb7, REG x25: 0x0000000000080000
PC: 0x0000000080000e68, INSTR: 0x047c8c9b, REG x25: 0x0000000000080047
PC: 0x0000000080000e6c, INSTR: 0x00cc9c93, REG x25: 0x0000000080047000
PC: 0x0000000080000e70, INSTR: 0x0edc8c93, REG x25: 0x00000000800470ed
PC: 0x0000000080000e74, INSTR: 0xa75c9683, REG x13: 0x0000000000000000, MEM 0x0000000080046b62
PC: 0x0000000080000e78, INSTR: 0x10009eb7, REG x29: 0x0000000010009000
PC: 0x0000000080000e7c, INSTR: 0x003e9e93, REG x29: 0x0000000080048000
PC: 0x0000000080000e80, INSTR: 0xc27e8e93, REG x29: 0x0000000080047c27
PC: 0x0000000080000e84, INSTR: 0x2cded883, REG x17: 0x0000000000000000, MEM 0x0000000080047ef4
PC: 0x0000000080000e88, INSTR: 0x00989a9b, REG x21: 0x0000000000000000
PC: 0x0000000080000e8c, INSTR: 0x40024837, REG x16: 0x0000000040024000
PC: 0x0000000080000e90, INSTR: 0x8e78081b, REG x16: 0x00000000400238e7
PC: 0x0000000080000e94, INSTR: 0x00181813, REG x16: 0x00000000800471ce
PC: 0x0000000080000e98, INSTR: 0xcaa85703, REG x14: 0x0000000000000000, MEM 0x0000000080046e78
PC: 0x0000000080000e9c, INSTR: 0x754000ef, REG x1: 0x0000000080000ea0
PC: 0x00000000800015f0, INSTR: 0xff010113, REG x2: 0x000000008004fef0
PC: 0x00000000800015f4, INSTR: 0x01213023, MEM 0x000000008004fef0: 0x0000000000000000
PC: 0x00000000800015f8, INSTR: 0xff010113, REG x2: 0x000000008004fee0
PC: 0x00000000800015fc, INSTR: 0x00613023, MEM 0x000000008004fee0: 0x0000000000000000
PC: 0x0000000080001600, INSTR: 0xff010113, REG x2: 0x000000008004fed0
PC: 0x0000000080001604, INSTR: 0x00113023, MEM 0x000000008004fed0: 0x0000000080000ea0
PC: 0x0000000080001608, INSTR: 0xff010113, REG x2: 0x000000008004fec0
PC: 0x000000008000160c, INSTR: 0x00813023, MEM 0x000000008004fec0: 0x0000000000000000
PC: 0x0000000080001610, INSTR: 0xff010113, REG x2: 0x000000008004feb0
PC: 0x0000000080001614, INSTR: 0x00313023, MEM 0x000000008004feb0: 0x0000000000000000
PC: 0x0000000080001618, INSTR: 0xff010113, REG x2: 0x000000008004fea0
PC: 0x000000008000161c, INSTR: 0x01313023, MEM 0x000000008004fea0: 0xfffffffffffffe39
PC: 0x0000000080001620, INSTR: 0xff010113, REG x2: 0x000000008004fe90
PC: 0x0000000080001624, INSTR: 0x00713023, MEM 0x000000008004fe90: 0x0000000000000000
PC: 0x0000000080001628, INSTR: 0xff010113, REG x2: 0x000000008004fe80
PC: 0x000000008000162c, INSTR: 0x00e13023, MEM 0x000000008004fe80: 0x0000000000000000
PC: 0x0000000080001630, INSTR: 0x42ea5093, REG x1: 0x0000000000000000
PC: 0x0000000080001634, INSTR: 0x41ded19b, REG x3: 0xfffffffffffffffc
PC: 0x0000000080001638, INSTR: 0x2d72041b, REG x8: 0x00000000000002d7
PC: 0x000000008000163c, INSTR: 0x40b4d993, REG x19: 0x0000000000000000
PC: 0x0000000080001640, INSTR: 0x42475393, REG x7: 0x0000000000000000
PC: 0x0000000080001644, INSTR: 0x003141b3, REG x3: 0xffffffff7ffb017c
PC: 0x0000000080001648, INSTR: 0x4110d193, REG x3: 0x0000000000000000
PC: 0x000000008000164c, INSTR: 0x43f15913, REG x18: 0x0000000000000000
PC: 0x0000000080001650, INSTR: 0x413ed313, REG x6: 0x0000000000001000
PC: 0x0000000080001654, INSTR: 0xcdcd3713, REG x14: 0x0000000000000001
PC: 0x0000000080001658, INSTR: 0x00013703, REG x14: 0x0000000000000000, MEM 0x000000008004fe80
PC: 0x000000008000165c, INSTR: 0x01010113, REG x2: 0x000000008004fe90
PC: 0x0000000080001660, INSTR: 0x00013383, REG x7: 0x0000000000000000, MEM 0x000000008004fe90
PC: 0x0000000080001664, INSTR: 0x01010113, REG x2: 0x000000008004fea0
PC: 0x0000000080001668, INSTR: 0x00013983, REG x19: 0xfffffffffffffe39, MEM 0x000000008004fea0
PC: 0x000000008000166c, INSTR: 0x01010113, REG x2: 0x000000008004feb0
PC: 0x0000000080001670, INSTR: 0x00013183, REG x3: 0x0000000000000000, MEM 0x000000008004feb0
PC: 0x0000000080001674, INSTR: 0x01010113, REG x2: 0x000000008004fec0
PC: 0x0000000080001678, INSTR: 0x00013403, REG x8: 0x0000000000000000, MEM 0x000000008004fec0
PC: 0x000000008000167c, INSTR: 0x01010113, REG x2: 0x000000008004fed0
PC: 0x0000000080001680, INSTR: 0x00013083, REG x1: 0x0000000080000ea0, MEM 0x000000008004fed0
PC: 0x0000000080001684, INSTR: 0x01010113, REG x2: 0x000000008004fee0
PC: 0x0000000080001688, INSTR: 0x00013303, REG x6: 0x0000000000000000, MEM 0x000000008004fee0
PC: 0x000000008000168c, INSTR: 0x01010113, REG x2: 0x000000008004fef0
PC: 0x0000000080001690, INSTR: 0x00013903, REG x18: 0x0000000000000000, MEM 0x000000008004fef0
PC: 0x0000000080001694, INSTR: 0x01010113, REG x2: 0x000000008004ff00
PC: 0x0000000080001698, INSTR: 0x00008067
PC: 0x0000000080000ea0, INSTR: 0x42275213, REG x4: 0x0000000000000000
PC: 0x0000000080000ea4, INSTR: 0x0017e2b3, REG x5: 0x0000000080000ea3
PC: 0x0000000080000ea8, INSTR: 0x000a053b, REG x10: 0x0000000000000000
PC: 0x0000000080000eac, INSTR: 0x41545013
PC: 0x0000000080000eb0, INSTR: 0xfff78793, REG x15: 0x0000000000000002
PC: 0x0000000080000eb4, INSTR: 0xf9b798e3
PC: 0x0000000080000e44, INSTR: 0x2000f2b7, REG x5: 0x000000002000f000
PC: 0x0000000080000e48, INSTR: 0x00229293, REG x5: 0x000000008003c000
PC: 0x0000000080000e4c, INSTR: 0x36928293, REG x5: 0x000000008003c369
PC: 0x0000000080000e50, INSTR: 0xda728403, REG x8: 0x0000000000000000, MEM 0x000000008003c110
PC: 0x0000000080000e54, INSTR: 0x42b8d813, REG x16: 0x0000000000000000
PC: 0x0000000080000e58, INSTR: 0x403e5893, REG x17: 0x0000000010007ca6
PC: 0x0000000080000e5c, INSTR: 0x4187df13, REG x30: 0x0000000000000000
PC: 0x0000000080000e60, INSTR: 0x4347d413, REG x8: 0x0000000000000000
PC: 0x0000000080000e64, INSTR: 0x00080cb7, REG x25: 0x0000000000080000
PC: 0x0000000080000e68, INSTR: 0x047c8c9b, REG x25: 0x0000000000080047
PC: 0x0000000080000e6c, INSTR: 0x00cc9c93, REG x25: 0x0000000080047000
PC: 0x0000000080000e70, INSTR: 0x0edc8c93, REG x25: 0x00000000800470ed
PC: 0x0000000080000e74, INSTR: 0xa75c9683, REG x13: 0x0000000000000000, MEM 0x0000000080046b62
PC: 0x0000000080000e78, INSTR: 0x10009eb7, REG x29: 0x0000000010009000
PC: 0x0000000080000e7c, INSTR: 0x003e9e93, REG x29: 0x0000000080048000
PC: 0x0000000080000e80, INSTR: 0xc27e8e93, REG x29: 0x0000000080047c27
PC: 0x0000000080000e84, INSTR: 0x2cded883, REG x17: 0x0000000000000000, MEM 0x0000000080047ef4
PC: 0x0000000080000e88, INSTR: 0x00989a9b, REG x21: 0x0000000000000000
PC: 0x0000000080000e8c, INSTR: 0x40024837, REG x16: 0x0000000040024000
PC: 0x0000000080000e90, INSTR: 0x8e78081b, REG x16: 0x00000000400238e7
PC: 0x0000000080000e94, INSTR: 0x00181813, REG x16: 0x00000000800471ce
PC: 0x0000000080000e98, INSTR: 0xcaa85703, REG x14: 0x0000000000000000, MEM 0x0000000080046e78
PC: 0x0000000080000e9c, INSTR: 0x754000ef, REG x1: 0x0000000080000ea0
PC: 0x00000000800015f0, INSTR: 0xff010113, REG x2: 0x000000008004fef0
PC: 0x00000000800015f4, INSTR: 0x01213023, MEM 0x000000008004fef0: 0x0000000000000000
PC: 0x00000000800015f8, INSTR: 0xff010113, REG x2: 0x000000008004fee0
PC: 0x00000000800015fc, INSTR: 0x00613023, MEM 0x000000008004fee0: 0x0000000000000000
PC: 0x0000000080001600, INSTR: 0xff010113, REG x2: 0x000000008004fed0
PC: 0x0000000080001604, INSTR: 0x00113023, MEM 0x000000008004fed0: 0x0000000080000ea0
PC: 0x0000000080001608, INSTR: 0xff010113, REG x2: 0x000000008004fec0
PC: 0x000000008000160c, INSTR: 0x00813023, MEM 0x000000008004fec0: 0x0000000000000000
PC: 0x0000000080001610, INSTR: 0xff010113, REG x2: 0x000000008004feb0
PC: 0x0000000080001614, INSTR: 0x00313023, MEM 0x000000008004feb0: 0x0000000000000000
PC: 0x0000000080001618, INSTR: 0xff010113, REG x2: 0x000000008004fea0
PC: 0x000000008000161c, INSTR: 0x01313023, MEM 0x000000008004fea0: 0xfffffffffffffe39
PC: 0x0000000080001620, INSTR: 0xff010113, REG x2: 0x000000008004fe90
PC: 0x0000000080001624, INSTR: 0x00713023, MEM 0x000000008004fe90: 0x0000000000000000
PC: 0x0000000080001628, INSTR: 0xff010113, REG x2: 0x000000008004fe80
PC: 0x000000008000162c, INSTR: 0x00e13023, MEM 0x000000008004fe80: 0x0000000000000000
PC: 0x0000000080001630, INSTR: 0x42ea5093, REG x1: 0x0000000000000000
PC: 0x0000000080001634, INSTR: 0x41ded19b, REG x3: 0xfffffffffffffffc
PC: 0x0000000080001638, INSTR: 0x2d72041b, REG x8: 0x00000000000002d7
PC: 0x000000008000163c, INSTR: 0x40b4d993, REG x19: 0x0000000000000000
PC: 0x0000000080001640, INSTR: 0x42475393, REG x7: 0x0000000000000000
PC: 0x0000000080001644, INSTR: 0x003141b3, REG x3: 0xffffffff7ffb017c
PC: 0x0000000080001648, INSTR: 0x4110d193, REG x3: 0x0000000000000000
PC: 0x000000008000164c, INSTR: 0x43f15913, REG x18: 0x0000000000000000
PC: 0x0000000080001650, INSTR: 0x413ed313, REG x6: 0x0000000000001000
PC: 0x0000000080001654, INSTR: 0xcdcd3713, REG x14: 0x0000000000000001
PC: 0x0000000080001658, INSTR: 0x00013703, REG x14: 0x0000000000000000, MEM 0x000000008004fe80
PC: 0x000000008000165c, INSTR: 0x01010113, REG x2: 0x000000008004fe90
PC: 0x0000000080001660, INSTR: 0x00013383, REG x7: 0x0000000000000000, MEM 0x000000008004fe90
PC: 0x0000000080001664, INSTR: 0x01010113, REG x2: 0x000000008004fea0
PC: 0x0000000080001668, INSTR: 0x00013983, REG x19: 0xfffffffffffffe39, MEM 0x000000008004fea0
PC: 0x000000008000166c, INSTR: 0x01010113, REG x2: 0x000000008004feb0
PC: 0x0000000080001670, INSTR: 0x00013183, REG x3: 0x0000000000000000, MEM 0x000000008004feb0
PC: 0x0000000080001674, INSTR: 0x01010113, REG x2: 0x000000008004fec0
PC: 0x0000000080001678, INSTR: 0x00013403, REG x8: 0x0000000000000000, MEM 0x000000008004fec0
PC: 0x000000008000167c, INSTR: 0x01010113, REG x2: 0x000000008004fed0
PC: 0x0000000080001680, INSTR: 0x00013083, REG x1: 0x0000000080000ea0, MEM 0x000000008004fed0
PC: 0x0000000080001684, INSTR: 0x01010113, REG x2: 0x000000008004fee0
PC: 0x0000000080001688, INSTR: 0x00013303, REG x6: 0x0000000000000000, MEM 0x000000008004fee0
PC: 0x000000008000168c, INSTR: 0x01010113, REG x2: 0x000000008004fef0
PC: 0x0000000080001690, INSTR: 0x00013903, REG x18: 0x0000000000000000, MEM 0x000000008004fef0
PC: 0x0000000080001694, INSTR: 0x01010113, REG x2: 0x000000008004ff00
PC: 0x0000000080001698, INSTR: 0x00008067
PC: 0x0000000080000ea0, INSTR: 0x42275213, REG x4: 0x0000000000000000
PC: 0x0000000080000ea4, INSTR: 0x0017e2b3, REG x5: 0x0000000080000ea2
PC: 0x0000000080000ea8, INSTR: 0x000a053b, REG x10: 0x0000000000000000
PC: 0x0000000080000eac, INSTR: 0x41545013
PC: 0x0000000080000eb0, INSTR: 0xfff78793, REG x15: 0x0000000000000001
PC: 0x0000000080000eb4, INSTR: 0xf9b798e3
PC: 0x0000000080000e44, INSTR: 0x2000f2b7, REG x5: 0x000000002000f000
PC: 0x0000000080000e48, INSTR: 0x00229293, REG x5: 0x000000008003c000
PC: 0x0000000080000e4c, INSTR: 0x36928293, REG x5: 0x000000008003c369
PC: 0x0000000080000e50, INSTR: 0xda728403, REG x8: 0x0000000000000000, MEM 0x000000008003c110
PC: 0x0000000080000e54, INSTR: 0x42b8d813, REG x16: 0x0000000000000000
PC: 0x0000000080000e58, INSTR: 0x403e5893, REG x17: 0x0000000010007ca6
PC: 0x0000000080000e5c, INSTR: 0x4187df13, REG x30: 0x0000000000000000
PC: 0x0000000080000e60, INSTR: 0x4347d413, REG x8: 0x0000000000000000
PC: 0x0000000080000e64, INSTR: 0x00080cb7, REG x25: 0x0000000000080000
PC: 0x0000000080000e68, INSTR: 0x047c8c9b, REG x25: 0x0000000000080047
PC: 0x0000000080000e6c, INSTR: 0x00cc9c93, REG x25: 0x0000000080047000
PC: 0x0000000080000e70, INSTR: 0x0edc8c93, REG x25: 0x00000000800470ed
PC: 0x0000000080000e74, INSTR: 0xa75c9683, REG x13: 0x0000000000000000, MEM 0x0000000080046b62
PC: 0x0000000080000e78, INSTR: 0x10009eb7, REG x29: 0x0000000010009000
PC: 0x0000000080000e7c, INSTR: 0x003e9e93, REG x29: 0x0000000080048000
PC: 0x0000000080000e80, INSTR: 0xc27e8e93, REG x29: 0x0000000080047c27
PC: 0x0000000080000e84, INSTR: 0x2cded883, REG x17: 0x0000000000000000, MEM 0x0000000080047ef4
PC: 0x0000000080000e88, INSTR: 0x00989a9b, REG x21: 0x0000000000000000
PC: 0x0000000080000e8c, INSTR: 0x40024837, REG x16: 0x0000000040024000
PC: 0x0000000080000e90, INSTR: 0x8e78081b, REG x16: 0x00000000400238e7
PC: 0x0000000080000e94, INSTR: 0x00181813, REG x16: 0x00000000800471ce
PC: 0x0000000080000e98, INSTR: 0xcaa85703, REG x14: 0x0000000000000000, MEM 0x0000000080046e78
PC: 0x0000000080000e9c, INSTR: 0x754000ef, REG x1: 0x0000000080000ea0
PC: 0x00000000800015f0, INSTR: 0xff010113, REG x2: 0x000000008004fef0
PC: 0x00000000800015f4, INSTR: 0x01213023, MEM 0x000000008004fef0: 0x0000000000000000
PC: 0x00000000800015f8, INSTR: 0xff010113, REG x2: 0x000000008004fee0
PC: 0x00000000800015fc, INSTR: 0x00613023, MEM 0x000000008004fee0: 0x0000000000000000
PC: 0x0000000080001600, INSTR: 0xff010113, REG x2: 0x000000008004fed0
PC: 0x0000000080001604, INSTR: 0x00113023, MEM 0x000000008004fed0: 0x0000000080000ea0
PC: 0x0000000080001608, INSTR: 0xff010113, REG x2: 0x000000008004fec0
PC: 0x000000008000160c, INSTR: 0x00813023, MEM 0x000000008004fec0: 0x0000000000000000
PC: 0x0000000080001610, INSTR: 0xff010113, REG x2: 0x000000008004feb0
PC: 0x0000000080001614, INSTR: 0x00313023, MEM 0x000000008004feb0: 0x0000000000000000
PC: 0x0000000080001618, INSTR: 0xff010113, REG x2: 0x000000008004fea0
PC: 0x000000008000161c, INSTR: 0x01313023, MEM 0x000000008004fea0: 0xfffffffffffffe39
PC: 0x0000000080001620, INSTR: 0xff010113, REG x2: 0x000000008004fe90
PC: 0x0000000080001624, INSTR: 0x00713023, MEM 0x000000008004fe90: 0x0000000000000000
PC: 0x0000000080001628, INSTR: 0xff010113, REG x2: 0x000000008004fe80
PC: 0x000000008000162c, INSTR: 0x00e13023, MEM 0x000000008004fe80: 0x0000000000000000
PC: 0x0000000080001630, INSTR: 0x42ea5093, REG x1: 0x0000000000000000
PC: 0x0000000080001634, INSTR: 0x41ded19b, REG x3: 0xfffffffffffffffc
PC: 0x0000000080001638, INSTR: 0x2d72041b, REG x8: 0x00000000000002d7
PC: 0x000000008000163c, INSTR: 0x40b4d993, REG x19: 0x0000000000000000
PC: 0x0000000080001640, INSTR: 0x42475393, REG x7: 0x0000000000000000
PC: 0x0000000080001644, INSTR: 0x003141b3, REG x3: 0xffffffff7ffb017c
PC: 0x0000000080001648, INSTR: 0x4110d193, REG x3: 0x0000000000000000
PC: 0x000000008000164c, INSTR: 0x43f15913, REG x18: 0x0000000000000000
PC: 0x0000000080001650, INSTR: 0x413ed313, REG x6: 0x0000000000001000
PC: 0x0000000080001654, INSTR: 0xcdcd3713, REG x14: 0x0000000000000001
PC: 0x0000000080001658, INSTR: 0x00013703, REG x14: 0x0000000000000000, MEM 0x000000008004fe80
PC: 0x000000008000165c, INSTR: 0x01010113, REG x2: 0x000000008004fe90
PC: 0x0000000080001660, INSTR: 0x00013383, REG x7: 0x0000000000000000, MEM 0x000000008004fe90
PC: 0x0000000080001664, INSTR: 0x01010113, REG x2: 0x000000008004fea0
PC: 0x0000000080001668, INSTR: 0x00013983, REG x19: 0xfffffffffffffe39, MEM 0x000000008004fea0
PC: 0x000000008000166c, INSTR: 0x01010113, REG x2: 0x000000008004feb0
PC: 0x0000000080001670, INSTR: 0x00013183, REG x3: 0x0000000000000000, MEM 0x000000008004feb0
PC: 0x0000000080001674, INSTR: 0x01010113, REG x2: 0x000000008004fec0
PC: 0x0000000080001678, INSTR: 0x00013403, REG x8: 0x0000000000000000, MEM 0x000000008004fec0
PC: 0x000000008000167c, INSTR: 0x01010113, REG x2: 0x000000008004fed0
PC: 0x0000000080001680, INSTR: 0x00013083, REG x1: 0x0000000080000ea0, MEM 0x000000008004fed0
PC: 0x0000000080001684, INSTR: 0x01010113, REG x2: 0x000000008004fee0
PC: 0x0000000080001688, INSTR: 0x00013303, REG x6: 0x0000000000000000, MEM 0x000000008004fee0
PC: 0x000000008000168c, INSTR: 0x01010113, REG x2: 0x000000008004fef0
PC: 0x0000000080001690, INSTR: 0x00013903, REG x18: 0x0000000000000000, MEM 0x000000008004fef0
PC: 0x0000000080001694, INSTR: 0x01010113, REG x2: 0x000000008004ff00
PC: 0x0000000080001698, INSTR: 0x00008067
PC: 0x0000000080000ea0, INSTR: 0x42275213, REG x4: 0x0000000000000000
PC: 0x0000000080000ea4, INSTR: 0x0017e2b3, REG x5: 0x0000000080000ea1
PC: 0x0000000080000ea8, INSTR: 0x000a053b, REG x10: 0x0000000000000000
PC: 0x0000000080000eac, INSTR: 0x41545013
PC: 0x0000000080000eb0, INSTR: 0xfff78793, REG x15: 0x0000000000000000
PC: 0x0000000080000eb4, INSTR: 0xf9b798e3
PC: 0x0000000080000eb8, INSTR: 0x0040006f
PC: 0x0000000080000ebc, INSTR: 0x43d1d093, REG x1: 0x0000000000000000
PC: 0x0000000080000ec0, INSTR: 0x433a5593, REG x11: 0x0000000000000000
PC: 0x0000000080000ec4, INSTR: 0xf060ea13, REG x20: 0xffffffffffffff06
PC: 0x0000000080000ec8, INSTR: 0x40b7d913, REG x18: 0x0000000000000000
PC: 0x0000000080000ecc, INSTR: 0x43ee5413, REG x8: 0x0000000000000000
PC: 0x0000000080000ed0, INSTR: 0x421ad793, REG x15: 0x0000000000000000
PC: 0x0000000080000ed4, INSTR: 0x01869463
PC: 0x0000000080000ed8, INSTR: 0x0040006f
PC: 0x0000000080000edc, INSTR: 0x41f35b13, REG x22: 0x0000000000000000
PC: 0x0000000080000ee0, INSTR: 0x40dc5693, REG x13: 0x0000000000000000
PC: 0x0000000080000ee4, INSTR: 0x405402b3, REG x5: 0xffffffff7ffff15f
PC: 0x0000000080000ee8, INSTR: 0xc4fe0893, REG x17: 0x000000008003e181
PC: 0x0000000080000eec, INSTR: 0x42b65b13, REG x22: 0x0000000000000000
PC: 0x0000000080000ef0, INSTR: 0x432c5493, REG x9: 0x0000000000000000
PC: 0x0000000080000ef4, INSTR: 0x405cdd93, REG x27: 0x0000000004002387
PC: 0x0000000080000ef8, INSTR: 0x424ad093, REG x1: 0x0000000000000000
PC: 0x0000000080000efc, INSTR: 0x01fb9d1b, REG x26: 0x0000000000000000
PC: 0x0000000080000f00, INSTR: 0xaf5ff06f
PC: 0x00000000800009f4, INSTR: 0x43fdd613, REG x12: 0x0000000000000000
PC: 0x00000000800009f8, INSTR: 0x41f90b33, REG x22: 0xffffffff7ffc00d9
PC: 0x00000000800009fc, INSTR: 0x423eda93, REG x21: 0x0000000000000000
PC: 0x0000000080000a00, INSTR: 0x43665a93, REG x21: 0x0000000000000000
PC: 0x0000000080000a04, INSTR: 0x00800d37, REG x26: 0x0000000000800000
PC: 0x0000000080000a08, INSTR: 0x3edd0d1b, REG x26: 0x00000000008003ed
PC: 0x0000000080000a0c, INSTR: 0x008d1d13, REG x26: 0x000000008003ed00
PC: 0x0000000080000a10, INSTR: 0xf92d1703, REG x14: 0x0000000000000000, MEM 0x000000008003ec92
PC: 0x0000000080000a14, INSTR: 0x00b1d333, REG x6: 0x0000000000000000
PC: 0x0000000080000a18, INSTR: 0x41085893, REG x17: 0x0000000000008004
PC: 0x0000000080000a1c, INSTR: 0x42085893, REG x17: 0x0000000000000000
PC: 0x0000000080000a20, INSTR: 0x42c4d213, REG x4: 0x0000000000000000
PC: 0x0000000080000a24, INSTR: 0x40016737, REG x14: 0x0000000040016000
PC: 0x0000000080000a28, INSTR: 0x6f97071b, REG x14: 0x00000000400166f9
PC: 0x0000000080000a2c, INSTR: 0x00171713, REG x14: 0x000000008002cdf2
PC: 0x0000000080000a30, INSTR: 0xb8673203, REG x4: 0x0000000000000000, MEM 0x000000008002c978
PC: 0x0000000080000a34, INSTR: 0x00001f97, REG x31: 0x0000000080001a34
PC: 0x0000000080000a38, INSTR: 0xbbcf8f93, REG x31: 0x00000000800015f0
PC: 0x0000000080000a3c, INSTR: 0x000f80e7, REG x1: 0x0000000080000a40
PC: 0x00000000800015f0, INSTR: 0xff010113, REG x2: 0x000000008004fef0
PC: 0x00000000800015f4, INSTR: 0x01213023, MEM 0x000000008004fef0: 0x0000000000000000
PC: 0x00000000800015f8, INSTR: 0xff010113, REG x2: 0x000000008004fee0
PC: 0x00000000800015fc, INSTR: 0x00613023, MEM 0x000000008004fee0: 0x0000000000000000
PC: 0x0000000080001600, INSTR: 0xff010113, REG x2: 0x000000008004fed0
PC: 0x0000000080001604, INSTR: 0x00113023, MEM 0x000000008004fed0: 0x0000000080000a40
PC: 0x0000000080001608, INSTR: 0xff010113, REG x2: 0x000000008004fec0
PC: 0x000000008000160c, INSTR: 0x00813023, MEM 0x000000008004fec0: 0x0000000000000000
PC: 0x0000000080001610, INSTR: 0xff010113, REG x2: 0x000000008004feb0
PC: 0x0000000080001614, INSTR: 0x00313023, MEM 0x000000008004feb0: 0x0000000000000000
PC: 0x0000000080001618, INSTR: 0xff010113, REG x2: 0x000000008004fea0
PC: 0x000000008000161c, INSTR: 0x01313023, MEM 0x000000008004fea0: 0xfffffffffffffe39
PC: 0x0000000080001620, INSTR: 0xff010113, REG x2: 0x000000008004fe90
PC: 0x0000000080001624, INSTR: 0x00713023, MEM 0x000000008004fe90: 0x0000000000000000
PC: 0x0000000080001628, INSTR: 0xff010113, REG x2: 0x000000008004fe80
PC: 0x000000008000162c, INSTR: 0x00e13023, MEM 0x000000008004fe80: 0x000000008002cdf2
PC: 0x0000000080001630, INSTR: 0x42ea5093, REG x1: 0xffffffffffffffff
